TIME_STEP, acou_kinetic, dipo_kinetic, short_range, long_range, dipole_E_field, unharmonic, homo_strain, homo_coupling, homo_strain_int, homo_coupling_i, inho_strain, inho_coupling, inho_modulation, total_energy, H_Nose_Poincare
6579, 0.000000, 0.057849, 0.308150, -0.449066, 0.000000, 0.178332, 0.043487, -0.086974, 0.000040, 0.000047, 0.033245, -0.066490, 0.000000, 0.018620, 1.038501
6580, 0.000000, 0.057870, 0.308148, -0.449063, 0.000000, 0.178303, 0.043488, -0.086976, 0.000040, 0.000047, 0.033243, -0.066486, 0.000000, 0.018613, 1.038544
6581, 0.000000, 0.057886, 0.308147, -0.449061, 0.000000, 0.178280, 0.043489, -0.086979, 0.000040, 0.000047, 0.033242, -0.066484, 0.000000, 0.018607, 1.038605
6582, 0.000000, 0.057896, 0.308146, -0.449060, 0.000000, 0.178266, 0.043491, -0.086982, 0.000040, 0.000047, 0.033242, -0.066483, 0.000000, 0.018603, 1.038704
6583, 0.000000, 0.057900, 0.308145, -0.449059, 0.000000, 0.178262, 0.043492, -0.086985, 0.000040, 0.000047, 0.033242, -0.066484, 0.000000, 0.018600, 1.038840
6584, 0.000000, 0.057898, 0.308144, -0.449059, 0.000000, 0.178264, 0.043494, -0.086988, 0.000040, 0.000047, 0.033243, -0.066486, 0.000000, 0.018598, 1.038995
6585, 0.000000, 0.057895, 0.308144, -0.449060, 0.000000, 0.178270, 0.043496, -0.086992, 0.000040, 0.000047, 0.033244, -0.066489, 0.000000, 0.018596, 1.039154
6586, 0.000000, 0.057893, 0.308144, -0.449060, 0.000000, 0.178275, 0.043498, -0.086995, 0.000040, 0.000047, 0.033246, -0.066492, 0.000000, 0.018595, 1.039318
6587, 0.000000, 0.057897, 0.308144, -0.449062, 0.000000, 0.178276, 0.043500, -0.086999, 0.000040, 0.000047, 0.033247, -0.066495, 0.000000, 0.018595, 1.039515
6588, 0.000000, 0.057908, 0.308144, -0.449063, 0.000000, 0.178273, 0.043502, -0.087003, 0.000040, 0.000047, 0.033248, -0.066497, 0.000000, 0.018598, 1.039776
6589, 0.000000, 0.057925, 0.308144, -0.449065, 0.000000, 0.178266, 0.043504, -0.087008, 0.000040, 0.000047, 0.033249, -0.066498, 0.000000, 0.018603, 1.040108
6590, 0.000000, 0.057947, 0.308144, -0.449068, 0.000000, 0.178256, 0.043506, -0.087012, 0.000040, 0.000047, 0.033249, -0.066499, 0.000000, 0.018611, 1.040480
6591, 0.000000, 0.057972, 0.308144, -0.449070, 0.000000, 0.178243, 0.043509, -0.087017, 0.000040, 0.000047, 0.033249, -0.066499, 0.000000, 0.018618, 1.040859
6592, 0.000000, 0.057998, 0.308144, -0.449073, 0.000000, 0.178231, 0.043511, -0.087022, 0.000040, 0.000047, 0.033249, -0.066499, 0.000000, 0.018626, 1.041253
6593, 0.000000, 0.058024, 0.308145, -0.449076, 0.000000, 0.178221, 0.043514, -0.087027, 0.000040, 0.000047, 0.033250, -0.066499, 0.000000, 0.018637, 1.041718
6594, 0.000000, 0.058050, 0.308145, -0.449080, 0.000000, 0.178215, 0.043516, -0.087033, 0.000040, 0.000047, 0.033250, -0.066500, 0.000000, 0.018651, 1.042293
6595, 0.000000, 0.058074, 0.308146, -0.449084, 0.000000, 0.178215, 0.043519, -0.087039, 0.000040, 0.000047, 0.033251, -0.066501, 0.000000, 0.018669, 1.042965
6596, 0.000000, 0.058094, 0.308148, -0.449087, 0.000000, 0.178221, 0.043522, -0.087045, 0.000040, 0.000047, 0.033252, -0.066503, 0.000000, 0.018688, 1.043681
6597, 0.000000, 0.058106, 0.308149, -0.449091, 0.000000, 0.178233, 0.043526, -0.087051, 0.000040, 0.000047, 0.033253, -0.066506, 0.000000, 0.018706, 1.044375
6598, 0.000000, 0.058111, 0.308151, -0.449096, 0.000000, 0.178251, 0.043529, -0.087058, 0.000040, 0.000047, 0.033255, -0.066510, 0.000000, 0.018720, 1.044990
6599, 0.000000, 0.058107, 0.308153, -0.449100, 0.000000, 0.178273, 0.043532, -0.087064, 0.000040, 0.000047, 0.033257, -0.066515, 0.000000, 0.018731, 1.045495
6600, 0.000000, 0.058096, 0.308155, -0.449104, 0.000000, 0.178297, 0.043536, -0.087071, 0.000040, 0.000048, 0.033260, -0.066520, 0.000000, 0.018736, 1.045882
6601, 0.000000, 0.058080, 0.308158, -0.449108, 0.000000, 0.178323, 0.043539, -0.087078, 0.000040, 0.000048, 0.033263, -0.066526, 0.000000, 0.018737, 1.046168
6602, 0.000000, 0.058059, 0.308160, -0.449112, 0.000000, 0.178350, 0.043542, -0.087084, 0.000040, 0.000048, 0.033266, -0.066533, 0.000000, 0.018736, 1.046384
6603, 0.000000, 0.058036, 0.308163, -0.449116, 0.000000, 0.178379, 0.043545, -0.087091, 0.000040, 0.000048, 0.033270, -0.066539, 0.000000, 0.018733, 1.046558
6604, 0.000000, 0.058012, 0.308165, -0.449120, 0.000000, 0.178406, 0.043549, -0.087097, 0.000040, 0.000048, 0.033273, -0.066545, 0.000000, 0.018730, 1.046708
6605, 0.000000, 0.057990, 0.308167, -0.449123, 0.000000, 0.178432, 0.043552, -0.087103, 0.000040, 0.000048, 0.033276, -0.066551, 0.000000, 0.018726, 1.046850
6606, 0.000000, 0.057973, 0.308169, -0.449126, 0.000000, 0.178453, 0.043554, -0.087109, 0.000040, 0.000048, 0.033278, -0.066556, 0.000000, 0.018723, 1.047010
6607, 0.000000, 0.057960, 0.308170, -0.449129, 0.000000, 0.178471, 0.043557, -0.087114, 0.000040, 0.000048, 0.033280, -0.066561, 0.000000, 0.018722, 1.047206
6608, 0.000000, 0.057953, 0.308172, -0.449131, 0.000000, 0.178484, 0.043560, -0.087120, 0.000040, 0.000048, 0.033282, -0.066564, 0.000000, 0.018723, 1.047428
6609, 0.000000, 0.057952, 0.308173, -0.449134, 0.000000, 0.178490, 0.043562, -0.087125, 0.000040, 0.000048, 0.033283, -0.066565, 0.000000, 0.018723, 1.047631
6610, 0.000000, 0.057957, 0.308173, -0.449136, 0.000000, 0.178487, 0.043565, -0.087129, 0.000040, 0.000048, 0.033283, -0.066566, 0.000000, 0.018721, 1.047756
6611, 0.000000, 0.057968, 0.308174, -0.449138, 0.000000, 0.178474, 0.043567, -0.087134, 0.000040, 0.000048, 0.033283, -0.066565, 0.000000, 0.018716, 1.047778
6612, 0.000000, 0.057985, 0.308174, -0.449140, 0.000000, 0.178452, 0.043569, -0.087138, 0.000040, 0.000048, 0.033282, -0.066564, 0.000000, 0.018708, 1.047715
6613, 0.000000, 0.058004, 0.308174, -0.449142, 0.000000, 0.178427, 0.043571, -0.087142, 0.000040, 0.000048, 0.033281, -0.066562, 0.000000, 0.018698, 1.047601
6614, 0.000000, 0.058019, 0.308174, -0.449144, 0.000000, 0.178405, 0.043573, -0.087147, 0.000040, 0.000048, 0.033280, -0.066560, 0.000000, 0.018688, 1.047450
6615, 0.000000, 0.058028, 0.308175, -0.449146, 0.000000, 0.178388, 0.043576, -0.087152, 0.000040, 0.000048, 0.033279, -0.066558, 0.000000, 0.018676, 1.047255
6616, 0.000000, 0.058029, 0.308175, -0.449149, 0.000000, 0.178377, 0.043578, -0.087157, 0.000040, 0.000048, 0.033279, -0.066558, 0.000000, 0.018662, 1.047007
6617, 0.000000, 0.058024, 0.308176, -0.449152, 0.000000, 0.178373, 0.043581, -0.087162, 0.000039, 0.000048, 0.033279, -0.066558, 0.000000, 0.018648, 1.046728
6618, 0.000000, 0.058016, 0.308177, -0.449155, 0.000000, 0.178373, 0.043584, -0.087168, 0.000039, 0.000048, 0.033279, -0.066559, 0.000000, 0.018634, 1.046471
6619, 0.000000, 0.058008, 0.308178, -0.449160, 0.000000, 0.178378, 0.043587, -0.087175, 0.000039, 0.000048, 0.033280, -0.066560, 0.000000, 0.018623, 1.046300
6620, 0.000000, 0.058005, 0.308180, -0.449165, 0.000000, 0.178383, 0.043591, -0.087182, 0.000039, 0.000048, 0.033281, -0.066561, 0.000000, 0.018618, 1.046277
6621, 0.000000, 0.058010, 0.308182, -0.449171, 0.000000, 0.178388, 0.043595, -0.087189, 0.000039, 0.000048, 0.033282, -0.066563, 0.000000, 0.018621, 1.046453
6622, 0.000000, 0.058024, 0.308185, -0.449177, 0.000000, 0.178395, 0.043599, -0.087197, 0.000039, 0.000048, 0.033283, -0.066566, 0.000000, 0.018632, 1.046865
6623, 0.000000, 0.058044, 0.308189, -0.449185, 0.000000, 0.178404, 0.043603, -0.087205, 0.000039, 0.000048, 0.033284, -0.066569, 0.000000, 0.018652, 1.047510
6624, 0.000000, 0.058067, 0.308193, -0.449194, 0.000000, 0.178418, 0.043607, -0.087214, 0.000039, 0.000048, 0.033286, -0.066572, 0.000000, 0.018678, 1.048329
6625, 0.000000, 0.058090, 0.308197, -0.449203, 0.000000, 0.178436, 0.043612, -0.087223, 0.000039, 0.000048, 0.033288, -0.066576, 0.000000, 0.018708, 1.049230
6626, 0.000000, 0.058112, 0.308202, -0.449213, 0.000000, 0.178455, 0.043616, -0.087232, 0.000039, 0.000048, 0.033290, -0.066580, 0.000000, 0.018737, 1.050130
6627, 0.000000, 0.058132, 0.308207, -0.449223, 0.000000, 0.178474, 0.043621, -0.087242, 0.000039, 0.000048, 0.033292, -0.066583, 0.000000, 0.018765, 1.050976
6628, 0.000000, 0.058152, 0.308213, -0.449234, 0.000000, 0.178491, 0.043626, -0.087252, 0.000039, 0.000048, 0.033293, -0.066587, 0.000000, 0.018789, 1.051738
6629, 0.000000, 0.058168, 0.308219, -0.449245, 0.000000, 0.178507, 0.043631, -0.087263, 0.000039, 0.000048, 0.033295, -0.066590, 0.000000, 0.018809, 1.052388
6630, 0.000000, 0.058181, 0.308225, -0.449257, 0.000000, 0.178521, 0.043637, -0.087274, 0.000039, 0.000048, 0.033297, -0.066594, 0.000000, 0.018823, 1.052898
6631, 0.000000, 0.058190, 0.308232, -0.449270, 0.000000, 0.178534, 0.043642, -0.087285, 0.000039, 0.000048, 0.033298, -0.066597, 0.000000, 0.018832, 1.053258
6632, 0.000000, 0.058197, 0.308239, -0.449282, 0.000000, 0.178544, 0.043648, -0.087296, 0.000039, 0.000048, 0.033300, -0.066600, 0.000000, 0.018837, 1.053505
6633, 0.000000, 0.058203, 0.308247, -0.449295, 0.000000, 0.178554, 0.043654, -0.087307, 0.000039, 0.000048, 0.033302, -0.066604, 0.000000, 0.018841, 1.053730
6634, 0.000000, 0.058210, 0.308256, -0.449309, 0.000000, 0.178566, 0.043659, -0.087319, 0.000039, 0.000048, 0.033304, -0.066608, 0.000000, 0.018848, 1.054052
6635, 0.000000, 0.058219, 0.308264, -0.449322, 0.000000, 0.178585, 0.043665, -0.087331, 0.000039, 0.000048, 0.033306, -0.066613, 0.000000, 0.018861, 1.054561
6636, 0.000000, 0.058226, 0.308274, -0.449336, 0.000000, 0.178612, 0.043671, -0.087342, 0.000039, 0.000048, 0.033309, -0.066619, 0.000000, 0.018883, 1.055284
6637, 0.000000, 0.058230, 0.308283, -0.449350, 0.000000, 0.178650, 0.043677, -0.087354, 0.000039, 0.000048, 0.033313, -0.066625, 0.000000, 0.018911, 1.056198
6638, 0.000000, 0.058231, 0.308293, -0.449364, 0.000000, 0.178694, 0.043683, -0.087366, 0.000039, 0.000048, 0.033316, -0.066632, 0.000000, 0.018943, 1.057240
6639, 0.000000, 0.058230, 0.308303, -0.449377, 0.000000, 0.178742, 0.043689, -0.087378, 0.000039, 0.000048, 0.033319, -0.066639, 0.000000, 0.018977, 1.058304
6640, 0.000000, 0.058227, 0.308313, -0.449391, 0.000000, 0.178788, 0.043695, -0.087390, 0.000039, 0.000048, 0.033322, -0.066645, 0.000000, 0.019006, 1.059253
6641, 0.000000, 0.058222, 0.308323, -0.449405, 0.000000, 0.178826, 0.043701, -0.087402, 0.000039, 0.000048, 0.033325, -0.066650, 0.000000, 0.019027, 1.059975
6642, 0.000000, 0.058217, 0.308333, -0.449419, 0.000000, 0.178855, 0.043706, -0.087413, 0.000039, 0.000048, 0.033327, -0.066654, 0.000000, 0.019040, 1.060465
6643, 0.000000, 0.058216, 0.308342, -0.449433, 0.000000, 0.178876, 0.043712, -0.087424, 0.000039, 0.000048, 0.033329, -0.066657, 0.000000, 0.019048, 1.060815
6644, 0.000000, 0.058217, 0.308352, -0.449447, 0.000000, 0.178892, 0.043717, -0.087434, 0.000039, 0.000048, 0.033330, -0.066660, 0.000000, 0.019055, 1.061119
6645, 0.000000, 0.058220, 0.308362, -0.449461, 0.000000, 0.178905, 0.043722, -0.087445, 0.000039, 0.000048, 0.033330, -0.066661, 0.000000, 0.019060, 1.061382
6646, 0.000000, 0.058223, 0.308372, -0.449475, 0.000000, 0.178913, 0.043727, -0.087455, 0.000039, 0.000048, 0.033331, -0.066661, 0.000000, 0.019062, 1.061522
6647, 0.000000, 0.058226, 0.308381, -0.449490, 0.000000, 0.178914, 0.043732, -0.087465, 0.000039, 0.000048, 0.033330, -0.066660, 0.000000, 0.019056, 1.061458
6648, 0.000000, 0.058230, 0.308391, -0.449505, 0.000000, 0.178905, 0.043737, -0.087475, 0.000039, 0.000048, 0.033329, -0.066658, 0.000000, 0.019042, 1.061178
6649, 0.000000, 0.058237, 0.308400, -0.449519, 0.000000, 0.178887, 0.043742, -0.087484, 0.000039, 0.000048, 0.033327, -0.066654, 0.000000, 0.019023, 1.060726
6650, 0.000000, 0.058247, 0.308409, -0.449534, 0.000000, 0.178861, 0.043747, -0.087494, 0.000039, 0.000048, 0.033324, -0.066649, 0.000000, 0.018999, 1.060158
6651, 0.000000, 0.058260, 0.308419, -0.449549, 0.000000, 0.178829, 0.043752, -0.087504, 0.000039, 0.000048, 0.033321, -0.066642, 0.000000, 0.018973, 1.059515
6652, 0.000000, 0.058274, 0.308428, -0.449563, 0.000000, 0.178793, 0.043757, -0.087514, 0.000039, 0.000048, 0.033317, -0.066634, 0.000000, 0.018945, 1.058845
6653, 0.000000, 0.058290, 0.308438, -0.449578, 0.000000, 0.178757, 0.043762, -0.087524, 0.000039, 0.000048, 0.033313, -0.066626, 0.000000, 0.018919, 1.058208
6654, 0.000000, 0.058306, 0.308447, -0.449593, 0.000000, 0.178724, 0.043768, -0.087535, 0.000039, 0.000048, 0.033309, -0.066618, 0.000000, 0.018896, 1.057657
6655, 0.000000, 0.058321, 0.308457, -0.449608, 0.000000, 0.178696, 0.043773, -0.087546, 0.000039, 0.000048, 0.033305, -0.066610, 0.000000, 0.018876, 1.057211
6656, 0.000000, 0.058332, 0.308467, -0.449622, 0.000000, 0.178675, 0.043779, -0.087558, 0.000039, 0.000048, 0.033302, -0.066604, 0.000000, 0.018859, 1.056852
6657, 0.000000, 0.058337, 0.308477, -0.449637, 0.000000, 0.178663, 0.043785, -0.087570, 0.000039, 0.000048, 0.033299, -0.066599, 0.000000, 0.018843, 1.056555
6658, 0.000000, 0.058334, 0.308487, -0.449651, 0.000000, 0.178660, 0.043792, -0.087583, 0.000039, 0.000048, 0.033298, -0.066596, 0.000000, 0.018828, 1.056300
6659, 0.000000, 0.058323, 0.308498, -0.449666, 0.000000, 0.178666, 0.043798, -0.087597, 0.000039, 0.000048, 0.033297, -0.066594, 0.000000, 0.018813, 1.056065
6660, 0.000000, 0.058309, 0.308508, -0.449680, 0.000000, 0.178677, 0.043806, -0.087611, 0.000039, 0.000048, 0.033297, -0.066594, 0.000000, 0.018798, 1.055833
6661, 0.000000, 0.058293, 0.308519, -0.449695, 0.000000, 0.178689, 0.043813, -0.087627, 0.000039, 0.000048, 0.033298, -0.066595, 0.000000, 0.018783, 1.055610
6662, 0.000000, 0.058277, 0.308529, -0.449709, 0.000000, 0.178704, 0.043821, -0.087643, 0.000039, 0.000048, 0.033299, -0.066597, 0.000000, 0.018769, 1.055452
6663, 0.000000, 0.058263, 0.308540, -0.449723, 0.000000, 0.178724, 0.043830, -0.087659, 0.000039, 0.000048, 0.033300, -0.066600, 0.000000, 0.018760, 1.055456
6664, 0.000000, 0.058248, 0.308551, -0.449738, 0.000000, 0.178753, 0.043838, -0.087677, 0.000039, 0.000048, 0.033302, -0.066604, 0.000000, 0.018761, 1.055720
6665, 0.000000, 0.058233, 0.308561, -0.449752, 0.000000, 0.178795, 0.043848, -0.087695, 0.000039, 0.000048, 0.033304, -0.066608, 0.000000, 0.018773, 1.056295
6666, 0.000000, 0.058219, 0.308572, -0.449766, 0.000000, 0.178847, 0.043857, -0.087714, 0.000039, 0.000048, 0.033307, -0.066613, 0.000000, 0.018796, 1.057165
6667, 0.000000, 0.058207, 0.308583, -0.449781, 0.000000, 0.178906, 0.043867, -0.087734, 0.000039, 0.000048, 0.033310, -0.066619, 0.000000, 0.018826, 1.058267
6668, 0.000000, 0.058199, 0.308594, -0.449795, 0.000000, 0.178966, 0.043877, -0.087753, 0.000039, 0.000048, 0.033313, -0.066625, 0.000000, 0.018862, 1.059509
6669, 0.000000, 0.058198, 0.308605, -0.449810, 0.000000, 0.179021, 0.043887, -0.087773, 0.000039, 0.000048, 0.033316, -0.066631, 0.000000, 0.018900, 1.060777
6670, 0.000000, 0.058203, 0.308616, -0.449825, 0.000000, 0.179067, 0.043897, -0.087793, 0.000039, 0.000048, 0.033319, -0.066637, 0.000000, 0.018934, 1.061960
6671, 0.000000, 0.058213, 0.308626, -0.449839, 0.000000, 0.179104, 0.043907, -0.087813, 0.000039, 0.000048, 0.033321, -0.066643, 0.000000, 0.018963, 1.062999
6672, 0.000000, 0.058226, 0.308637, -0.449855, 0.000000, 0.179133, 0.043916, -0.087833, 0.000039, 0.000048, 0.033324, -0.066648, 0.000000, 0.018988, 1.063910
6673, 0.000000, 0.058241, 0.308648, -0.449870, 0.000000, 0.179157, 0.043926, -0.087852, 0.000039, 0.000048, 0.033326, -0.066653, 0.000000, 0.019011, 1.064736
6674, 0.000000, 0.058257, 0.308660, -0.449886, 0.000000, 0.179179, 0.043936, -0.087871, 0.000039, 0.000048, 0.033329, -0.066658, 0.000000, 0.019032, 1.065511
6675, 0.000000, 0.058273, 0.308671, -0.449903, 0.000000, 0.179199, 0.043945, -0.087890, 0.000039, 0.000048, 0.033331, -0.066662, 0.000000, 0.019052, 1.066259
6676, 0.000000, 0.058290, 0.308683, -0.449919, 0.000000, 0.179219, 0.043954, -0.087909, 0.000039, 0.000048, 0.033334, -0.066667, 0.000000, 0.019073, 1.067013
6677, 0.000000, 0.058310, 0.308695, -0.449937, 0.000000, 0.179240, 0.043963, -0.087926, 0.000039, 0.000048, 0.033336, -0.066672, 0.000000, 0.019096, 1.067816
6678, 0.000000, 0.058331, 0.308707, -0.449954, 0.000000, 0.179261, 0.043972, -0.087944, 0.000039, 0.000048, 0.033339, -0.066677, 0.000000, 0.019122, 1.068687
6679, 0.000000, 0.058352, 0.308720, -0.449973, 0.000000, 0.179284, 0.043981, -0.087961, 0.000039, 0.000048, 0.033341, -0.066682, 0.000000, 0.019149, 1.069593
6680, 0.000000, 0.058371, 0.308733, -0.449991, 0.000000, 0.179307, 0.043989, -0.087978, 0.000039, 0.000048, 0.033344, -0.066688, 0.000000, 0.019175, 1.070443
6681, 0.000000, 0.058387, 0.308747, -0.450011, 0.000000, 0.179327, 0.043997, -0.087994, 0.000039, 0.000048, 0.033346, -0.066693, 0.000000, 0.019194, 1.071111
6682, 0.000000, 0.058398, 0.308761, -0.450030, 0.000000, 0.179340, 0.044005, -0.088010, 0.000039, 0.000048, 0.033348, -0.066697, 0.000000, 0.019202, 1.071469
6683, 0.000000, 0.058402, 0.308775, -0.450051, 0.000000, 0.179346, 0.044013, -0.088025, 0.000039, 0.000048, 0.033350, -0.066701, 0.000000, 0.019196, 1.071425
6684, 0.000000, 0.058399, 0.308789, -0.450072, 0.000000, 0.179342, 0.044020, -0.088040, 0.000039, 0.000048, 0.033352, -0.066703, 0.000000, 0.019174, 1.070966
6685, 0.000000, 0.058390, 0.308804, -0.450094, 0.000000, 0.179333, 0.044027, -0.088055, 0.000039, 0.000048, 0.033352, -0.066705, 0.000000, 0.019141, 1.070175
6686, 0.000000, 0.058376, 0.308820, -0.450117, 0.000000, 0.179322, 0.044035, -0.088069, 0.000039, 0.000048, 0.033353, -0.066706, 0.000000, 0.019101, 1.069201
6687, 0.000000, 0.058362, 0.308836, -0.450141, 0.000000, 0.179311, 0.044042, -0.088083, 0.000039, 0.000048, 0.033354, -0.066707, 0.000000, 0.019061, 1.068229
6688, 0.000000, 0.058351, 0.308852, -0.450165, 0.000000, 0.179304, 0.044048, -0.088097, 0.000039, 0.000048, 0.033354, -0.066708, 0.000000, 0.019027, 1.067441
6689, 0.000000, 0.058350, 0.308869, -0.450191, 0.000000, 0.179300, 0.044055, -0.088110, 0.000039, 0.000048, 0.033354, -0.066709, 0.000000, 0.019006, 1.066967
6690, 0.000000, 0.058360, 0.308887, -0.450217, 0.000000, 0.179297, 0.044062, -0.088124, 0.000039, 0.000048, 0.033355, -0.066710, 0.000000, 0.018997, 1.066840
6691, 0.000000, 0.058382, 0.308905, -0.450244, 0.000000, 0.179294, 0.044069, -0.088137, 0.000039, 0.000048, 0.033356, -0.066712, 0.000000, 0.018998, 1.066998
6692, 0.000000, 0.058413, 0.308923, -0.450272, 0.000000, 0.179288, 0.044075, -0.088151, 0.000039, 0.000048, 0.033357, -0.066715, 0.000000, 0.019006, 1.067330
6693, 0.000000, 0.058449, 0.308942, -0.450301, 0.000000, 0.179281, 0.044082, -0.088164, 0.000039, 0.000048, 0.033359, -0.066719, 0.000000, 0.019017, 1.067741
6694, 0.000000, 0.058483, 0.308962, -0.450331, 0.000000, 0.179276, 0.044089, -0.088178, 0.000039, 0.000048, 0.033362, -0.066723, 0.000000, 0.019027, 1.068172
6695, 0.000000, 0.058509, 0.308983, -0.450361, 0.000000, 0.179280, 0.044096, -0.088192, 0.000039, 0.000048, 0.033365, -0.066730, 0.000000, 0.019038, 1.068605
6696, 0.000000, 0.058522, 0.309003, -0.450391, 0.000000, 0.179298, 0.044103, -0.088206, 0.000039, 0.000048, 0.033369, -0.066739, 0.000000, 0.019047, 1.069038
6697, 0.000000, 0.058522, 0.309025, -0.450422, 0.000000, 0.179328, 0.044110, -0.088221, 0.000039, 0.000048, 0.033375, -0.066750, 0.000000, 0.019056, 1.069463
6698, 0.000000, 0.058509, 0.309047, -0.450453, 0.000000, 0.179371, 0.044118, -0.088235, 0.000039, 0.000048, 0.033381, -0.066763, 0.000000, 0.019062, 1.069846
6699, 0.000000, 0.058484, 0.309069, -0.450484, 0.000000, 0.179422, 0.044125, -0.088250, 0.000039, 0.000048, 0.033389, -0.066778, 0.000000, 0.019065, 1.070141
6700, 0.000000, 0.058448, 0.309091, -0.450514, 0.000000, 0.179481, 0.044133, -0.088265, 0.000039, 0.000048, 0.033397, -0.066795, 0.000000, 0.019063, 1.070338
6701, 0.000000, 0.058403, 0.309113, -0.450545, 0.000000, 0.179547, 0.044140, -0.088280, 0.000039, 0.000048, 0.033406, -0.066813, 0.000000, 0.019060, 1.070482
6702, 0.000000, 0.058354, 0.309135, -0.450575, 0.000000, 0.179618, 0.044148, -0.088295, 0.000039, 0.000048, 0.033416, -0.066831, 0.000000, 0.019057, 1.070649
6703, 0.000000, 0.058306, 0.309157, -0.450605, 0.000000, 0.179691, 0.044155, -0.088310, 0.000039, 0.000048, 0.033425, -0.066849, 0.000000, 0.019057, 1.070886
6704, 0.000000, 0.058266, 0.309179, -0.450634, 0.000000, 0.179757, 0.044162, -0.088324, 0.000039, 0.000048, 0.033433, -0.066867, 0.000000, 0.019060, 1.071182
6705, 0.000000, 0.058240, 0.309199, -0.450662, 0.000000, 0.179809, 0.044169, -0.088338, 0.000039, 0.000048, 0.033442, -0.066883, 0.000000, 0.019064, 1.071494
6706, 0.000000, 0.058230, 0.309219, -0.450689, 0.000000, 0.179845, 0.044176, -0.088351, 0.000039, 0.000048, 0.033449, -0.066897, 0.000000, 0.019069, 1.071791
6707, 0.000000, 0.058234, 0.309238, -0.450715, 0.000000, 0.179865, 0.044182, -0.088364, 0.000039, 0.000048, 0.033455, -0.066910, 0.000000, 0.019073, 1.072069
6708, 0.000000, 0.058249, 0.309256, -0.450739, 0.000000, 0.179874, 0.044188, -0.088377, 0.000039, 0.000048, 0.033460, -0.066921, 0.000000, 0.019078, 1.072328
6709, 0.000000, 0.058269, 0.309273, -0.450763, 0.000000, 0.179875, 0.044194, -0.088388, 0.000039, 0.000048, 0.033465, -0.066931, 0.000000, 0.019083, 1.072560
6710, 0.000000, 0.058292, 0.309289, -0.450785, 0.000000, 0.179873, 0.044200, -0.088400, 0.000039, 0.000048, 0.033470, -0.066939, 0.000000, 0.019088, 1.072775
6711, 0.000000, 0.058314, 0.309304, -0.450805, 0.000000, 0.179871, 0.044205, -0.088411, 0.000039, 0.000048, 0.033474, -0.066947, 0.000000, 0.019094, 1.073009
6712, 0.000000, 0.058337, 0.309319, -0.450824, 0.000000, 0.179870, 0.044211, -0.088421, 0.000039, 0.000048, 0.033477, -0.066954, 0.000000, 0.019102, 1.073279
6713, 0.000000, 0.058360, 0.309333, -0.450842, 0.000000, 0.179868, 0.044216, -0.088431, 0.000039, 0.000049, 0.033480, -0.066960, 0.000000, 0.019112, 1.073561
6714, 0.000000, 0.058386, 0.309346, -0.450858, 0.000000, 0.179862, 0.044221, -0.088441, 0.000039, 0.000049, 0.033482, -0.066965, 0.000000, 0.019120, 1.073815
6715, 0.000000, 0.058415, 0.309358, -0.450874, 0.000000, 0.179850, 0.044225, -0.088451, 0.000039, 0.000049, 0.033484, -0.066968, 0.000000, 0.019128, 1.074035
6716, 0.000000, 0.058446, 0.309370, -0.450888, 0.000000, 0.179835, 0.044230, -0.088460, 0.000039, 0.000049, 0.033485, -0.066970, 0.000000, 0.019136, 1.074257
6717, 0.000000, 0.058478, 0.309381, -0.450901, 0.000000, 0.179821, 0.044235, -0.088470, 0.000039, 0.000049, 0.033486, -0.066972, 0.000000, 0.019146, 1.074542
6718, 0.000000, 0.058506, 0.309393, -0.450913, 0.000000, 0.179813, 0.044240, -0.088479, 0.000039, 0.000049, 0.033486, -0.066973, 0.000000, 0.019160, 1.074932
6719, 0.000000, 0.058530, 0.309403, -0.450925, 0.000000, 0.179813, 0.044244, -0.088489, 0.000039, 0.000049, 0.033487, -0.066973, 0.000000, 0.019178, 1.075427
6720, 0.000000, 0.058547, 0.309414, -0.450936, 0.000000, 0.179822, 0.044249, -0.088498, 0.000039, 0.000049, 0.033487, -0.066974, 0.000000, 0.019199, 1.075996
6721, 0.000000, 0.058558, 0.309425, -0.450946, 0.000000, 0.179837, 0.044254, -0.088508, 0.000039, 0.000049, 0.033488, -0.066975, 0.000000, 0.019219, 1.076583
6722, 0.000000, 0.058564, 0.309435, -0.450956, 0.000000, 0.179855, 0.044259, -0.088517, 0.000039, 0.000049, 0.033488, -0.066977, 0.000000, 0.019239, 1.077142
6723, 0.000000, 0.058570, 0.309445, -0.450966, 0.000000, 0.179872, 0.044263, -0.088527, 0.000039, 0.000049, 0.033489, -0.066978, 0.000000, 0.019257, 1.077659
6724, 0.000000, 0.058576, 0.309455, -0.450975, 0.000000, 0.179886, 0.044268, -0.088536, 0.000039, 0.000049, 0.033490, -0.066980, 0.000000, 0.019273, 1.078141
6725, 0.000000, 0.058585, 0.309465, -0.450984, 0.000000, 0.179896, 0.044273, -0.088546, 0.000039, 0.000049, 0.033491, -0.066981, 0.000000, 0.019287, 1.078576
6726, 0.000000, 0.058596, 0.309475, -0.450994, 0.000000, 0.179900, 0.044277, -0.088555, 0.000039, 0.000049, 0.033491, -0.066982, 0.000000, 0.019297, 1.078913
6727, 0.000000, 0.058609, 0.309485, -0.451003, 0.000000, 0.179897, 0.044282, -0.088564, 0.000039, 0.000049, 0.033491, -0.066983, 0.000000, 0.019302, 1.079101
