TIME_STEP, acou_kinetic, dipo_kinetic, short_range, long_range, dipole_E_field, unharmonic, homo_strain, homo_coupling, homo_strain_int, homo_coupling_i, inho_strain, inho_coupling, inho_modulation, total_energy, H_Nose_Poincare
4817, 0.000000, 0.114781, 0.131126, -0.159164, 0.000000, 0.101744, 0.016039, -0.032078, 0.000044, -0.000005, 0.013027, -0.026053, 0.000000, 0.159460, 0.028908
4818, 0.000000, 0.114775, 0.131132, -0.159171, 0.000000, 0.101745, 0.016041, -0.032081, 0.000044, -0.000005, 0.013026, -0.026053, 0.000000, 0.159453, 0.028914
4819, 0.000000, 0.114764, 0.131138, -0.159177, 0.000000, 0.101752, 0.016043, -0.032085, 0.000044, -0.000005, 0.013027, -0.026054, 0.000000, 0.159446, 0.028919
4820, 0.000000, 0.114746, 0.131143, -0.159184, 0.000000, 0.101766, 0.016045, -0.032089, 0.000044, -0.000005, 0.013028, -0.026056, 0.000000, 0.159437, 0.028925
4821, 0.000000, 0.114724, 0.131149, -0.159190, 0.000000, 0.101783, 0.016047, -0.032094, 0.000044, -0.000005, 0.013030, -0.026060, 0.000000, 0.159428, 0.028930
4822, 0.000000, 0.114699, 0.131155, -0.159197, 0.000000, 0.101803, 0.016049, -0.032098, 0.000044, -0.000005, 0.013032, -0.026064, 0.000000, 0.159417, 0.028934
4823, 0.000000, 0.114673, 0.131160, -0.159203, 0.000000, 0.101824, 0.016051, -0.032102, 0.000044, -0.000005, 0.013035, -0.026070, 0.000000, 0.159406, 0.028937
4824, 0.000000, 0.114646, 0.131166, -0.159210, 0.000000, 0.101845, 0.016053, -0.032107, 0.000044, -0.000005, 0.013038, -0.026077, 0.000000, 0.159394, 0.028938
4825, 0.000000, 0.114617, 0.131171, -0.159216, 0.000000, 0.101868, 0.016056, -0.032112, 0.000044, -0.000005, 0.013042, -0.026084, 0.000000, 0.159381, 0.028938
4826, 0.000000, 0.114587, 0.131177, -0.159223, 0.000000, 0.101894, 0.016058, -0.032116, 0.000044, -0.000005, 0.013046, -0.026092, 0.000000, 0.159369, 0.028938
4827, 0.000000, 0.114556, 0.131182, -0.159230, 0.000000, 0.101922, 0.016060, -0.032121, 0.000044, -0.000005, 0.013050, -0.026100, 0.000000, 0.159358, 0.028938
4828, 0.000000, 0.114525, 0.131187, -0.159237, 0.000000, 0.101952, 0.016063, -0.032125, 0.000044, -0.000005, 0.013054, -0.026108, 0.000000, 0.159349, 0.028939
4829, 0.000000, 0.114495, 0.131193, -0.159244, 0.000000, 0.101982, 0.016065, -0.032130, 0.000044, -0.000005, 0.013058, -0.026117, 0.000000, 0.159341, 0.028939
4830, 0.000000, 0.114470, 0.131198, -0.159251, 0.000000, 0.102010, 0.016067, -0.032134, 0.000044, -0.000005, 0.013062, -0.026125, 0.000000, 0.159336, 0.028939
4831, 0.000000, 0.114451, 0.131202, -0.159258, 0.000000, 0.102033, 0.016069, -0.032138, 0.000044, -0.000005, 0.013066, -0.026132, 0.000000, 0.159331, 0.028938
4832, 0.000000, 0.114437, 0.131207, -0.159265, 0.000000, 0.102051, 0.016071, -0.032143, 0.000044, -0.000005, 0.013069, -0.026139, 0.000000, 0.159328, 0.028936
4833, 0.000000, 0.114429, 0.131211, -0.159272, 0.000000, 0.102067, 0.016073, -0.032146, 0.000044, -0.000005, 0.013072, -0.026145, 0.000000, 0.159328, 0.028935
4834, 0.000000, 0.114423, 0.131216, -0.159280, 0.000000, 0.102084, 0.016075, -0.032150, 0.000044, -0.000005, 0.013075, -0.026150, 0.000000, 0.159331, 0.028934
4835, 0.000000, 0.114420, 0.131219, -0.159287, 0.000000, 0.102100, 0.016077, -0.032154, 0.000044, -0.000005, 0.013077, -0.026154, 0.000000, 0.159337, 0.028934
4836, 0.000000, 0.114423, 0.131223, -0.159293, 0.000000, 0.102114, 0.016078, -0.032157, 0.000044, -0.000005, 0.013079, -0.026157, 0.000000, 0.159348, 0.028936
4837, 0.000000, 0.114434, 0.131226, -0.159300, 0.000000, 0.102122, 0.016080, -0.032160, 0.000044, -0.000005, 0.013080, -0.026160, 0.000000, 0.159361, 0.028938
4838, 0.000000, 0.114455, 0.131229, -0.159307, 0.000000, 0.102125, 0.016081, -0.032163, 0.000044, -0.000005, 0.013080, -0.026161, 0.000000, 0.159379, 0.028942
4839, 0.000000, 0.114482, 0.131232, -0.159313, 0.000000, 0.102123, 0.016083, -0.032165, 0.000044, -0.000005, 0.013081, -0.026161, 0.000000, 0.159399, 0.028948
4840, 0.000000, 0.114517, 0.131235, -0.159320, 0.000000, 0.102118, 0.016084, -0.032168, 0.000044, -0.000005, 0.013081, -0.026161, 0.000000, 0.159424, 0.028956
4841, 0.000000, 0.114558, 0.131238, -0.159326, 0.000000, 0.102111, 0.016085, -0.032170, 0.000044, -0.000005, 0.013080, -0.026161, 0.000000, 0.159454, 0.028968
4842, 0.000000, 0.114602, 0.131241, -0.159332, 0.000000, 0.102106, 0.016086, -0.032172, 0.000044, -0.000005, 0.013080, -0.026161, 0.000000, 0.159488, 0.028984
4843, 0.000000, 0.114649, 0.131244, -0.159339, 0.000000, 0.102103, 0.016087, -0.032174, 0.000044, -0.000005, 0.013080, -0.026161, 0.000000, 0.159528, 0.029005
4844, 0.000000, 0.114696, 0.131247, -0.159345, 0.000000, 0.102103, 0.016088, -0.032176, 0.000044, -0.000005, 0.013081, -0.026161, 0.000000, 0.159571, 0.029030
4845, 0.000000, 0.114743, 0.131251, -0.159352, 0.000000, 0.102107, 0.016089, -0.032178, 0.000044, -0.000005, 0.013081, -0.026162, 0.000000, 0.159617, 0.029058
4846, 0.000000, 0.114789, 0.131256, -0.159360, 0.000000, 0.102112, 0.016090, -0.032180, 0.000044, -0.000005, 0.013082, -0.026163, 0.000000, 0.159664, 0.029086
4847, 0.000000, 0.114832, 0.131260, -0.159367, 0.000000, 0.102118, 0.016091, -0.032182, 0.000044, -0.000005, 0.013082, -0.026164, 0.000000, 0.159709, 0.029113
4848, 0.000000, 0.114870, 0.131266, -0.159375, 0.000000, 0.102126, 0.016092, -0.032184, 0.000044, -0.000005, 0.013083, -0.026166, 0.000000, 0.159751, 0.029137
4849, 0.000000, 0.114902, 0.131272, -0.159383, 0.000000, 0.102138, 0.016093, -0.032186, 0.000044, -0.000005, 0.013084, -0.026167, 0.000000, 0.159791, 0.029158
4850, 0.000000, 0.114927, 0.131278, -0.159391, 0.000000, 0.102152, 0.016094, -0.032187, 0.000044, -0.000005, 0.013084, -0.026169, 0.000000, 0.159827, 0.029177
4851, 0.000000, 0.114947, 0.131285, -0.159400, 0.000000, 0.102169, 0.016095, -0.032189, 0.000044, -0.000005, 0.013085, -0.026170, 0.000000, 0.159861, 0.029193
4852, 0.000000, 0.114965, 0.131292, -0.159409, 0.000000, 0.102185, 0.016095, -0.032191, 0.000044, -0.000005, 0.013085, -0.026170, 0.000000, 0.159892, 0.029208
4853, 0.000000, 0.114983, 0.131300, -0.159417, 0.000000, 0.102196, 0.016096, -0.032192, 0.000044, -0.000005, 0.013084, -0.026169, 0.000000, 0.159919, 0.029220
4854, 0.000000, 0.115004, 0.131308, -0.159426, 0.000000, 0.102200, 0.016097, -0.032194, 0.000044, -0.000005, 0.013083, -0.026167, 0.000000, 0.159943, 0.029230
4855, 0.000000, 0.115028, 0.131316, -0.159435, 0.000000, 0.102196, 0.016098, -0.032196, 0.000044, -0.000005, 0.013082, -0.026164, 0.000000, 0.159965, 0.029238
4856, 0.000000, 0.115055, 0.131325, -0.159445, 0.000000, 0.102187, 0.016099, -0.032197, 0.000044, -0.000005, 0.013080, -0.026159, 0.000000, 0.159983, 0.029246
4857, 0.000000, 0.115082, 0.131334, -0.159454, 0.000000, 0.102177, 0.016099, -0.032199, 0.000044, -0.000005, 0.013077, -0.026154, 0.000000, 0.160001, 0.029254
4858, 0.000000, 0.115105, 0.131343, -0.159464, 0.000000, 0.102167, 0.016100, -0.032200, 0.000044, -0.000005, 0.013074, -0.026148, 0.000000, 0.160017, 0.029264
4859, 0.000000, 0.115123, 0.131353, -0.159473, 0.000000, 0.102162, 0.016101, -0.032202, 0.000044, -0.000005, 0.013071, -0.026143, 0.000000, 0.160031, 0.029275
4860, 0.000000, 0.115133, 0.131364, -0.159483, 0.000000, 0.102160, 0.016102, -0.032203, 0.000044, -0.000005, 0.013069, -0.026137, 0.000000, 0.160042, 0.029284
4861, 0.000000, 0.115137, 0.131374, -0.159493, 0.000000, 0.102160, 0.016103, -0.032205, 0.000044, -0.000005, 0.013066, -0.026131, 0.000000, 0.160049, 0.029292
4862, 0.000000, 0.115138, 0.131385, -0.159503, 0.000000, 0.102159, 0.016103, -0.032207, 0.000044, -0.000005, 0.013063, -0.026126, 0.000000, 0.160052, 0.029299
4863, 0.000000, 0.115138, 0.131396, -0.159513, 0.000000, 0.102155, 0.016104, -0.032209, 0.000044, -0.000005, 0.013060, -0.026120, 0.000000, 0.160051, 0.029304
4864, 0.000000, 0.115138, 0.131408, -0.159523, 0.000000, 0.102149, 0.016105, -0.032211, 0.000044, -0.000005, 0.013057, -0.026114, 0.000000, 0.160048, 0.029309
4865, 0.000000, 0.115136, 0.131419, -0.159533, 0.000000, 0.102141, 0.016106, -0.032213, 0.000044, -0.000005, 0.013054, -0.026108, 0.000000, 0.160042, 0.029314
4866, 0.000000, 0.115132, 0.131431, -0.159544, 0.000000, 0.102134, 0.016107, -0.032215, 0.000044, -0.000005, 0.013051, -0.026102, 0.000000, 0.160034, 0.029321
4867, 0.000000, 0.115125, 0.131443, -0.159554, 0.000000, 0.102129, 0.016108, -0.032217, 0.000044, -0.000005, 0.013048, -0.026097, 0.000000, 0.160024, 0.029328
4868, 0.000000, 0.115114, 0.131456, -0.159565, 0.000000, 0.102123, 0.016110, -0.032219, 0.000044, -0.000005, 0.013046, -0.026092, 0.000000, 0.160011, 0.029333
4869, 0.000000, 0.115102, 0.131469, -0.159576, 0.000000, 0.102114, 0.016111, -0.032221, 0.000044, -0.000005, 0.013044, -0.026088, 0.000000, 0.159993, 0.029336
4870, 0.000000, 0.115090, 0.131481, -0.159588, 0.000000, 0.102102, 0.016112, -0.032224, 0.000044, -0.000005, 0.013042, -0.026084, 0.000000, 0.159970, 0.029336
4871, 0.000000, 0.115076, 0.131494, -0.159599, 0.000000, 0.102090, 0.016113, -0.032226, 0.000044, -0.000005, 0.013041, -0.026082, 0.000000, 0.159945, 0.029335
4872, 0.000000, 0.115058, 0.131507, -0.159610, 0.000000, 0.102081, 0.016115, -0.032229, 0.000044, -0.000005, 0.013041, -0.026081, 0.000000, 0.159920, 0.029336
4873, 0.000000, 0.115034, 0.131521, -0.159622, 0.000000, 0.102082, 0.016116, -0.032232, 0.000044, -0.000005, 0.013041, -0.026082, 0.000000, 0.159897, 0.029343
4874, 0.000000, 0.115005, 0.131534, -0.159634, 0.000000, 0.102093, 0.016118, -0.032235, 0.000044, -0.000005, 0.013042, -0.026084, 0.000000, 0.159877, 0.029356
4875, 0.000000, 0.114969, 0.131547, -0.159646, 0.000000, 0.102114, 0.016119, -0.032238, 0.000044, -0.000005, 0.013044, -0.026089, 0.000000, 0.159860, 0.029375
4876, 0.000000, 0.114930, 0.131561, -0.159658, 0.000000, 0.102142, 0.016121, -0.032241, 0.000044, -0.000005, 0.013047, -0.026094, 0.000000, 0.159846, 0.029398
4877, 0.000000, 0.114890, 0.131574, -0.159669, 0.000000, 0.102175, 0.016122, -0.032245, 0.000044, -0.000005, 0.013051, -0.026101, 0.000000, 0.159834, 0.029424
4878, 0.000000, 0.114849, 0.131586, -0.159681, 0.000000, 0.102209, 0.016124, -0.032248, 0.000044, -0.000005, 0.013055, -0.026109, 0.000000, 0.159823, 0.029452
4879, 0.000000, 0.114809, 0.131599, -0.159693, 0.000000, 0.102244, 0.016126, -0.032251, 0.000044, -0.000005, 0.013059, -0.026117, 0.000000, 0.159813, 0.029479
4880, 0.000000, 0.114770, 0.131611, -0.159705, 0.000000, 0.102278, 0.016127, -0.032254, 0.000044, -0.000005, 0.013063, -0.026125, 0.000000, 0.159803, 0.029506
4881, 0.000000, 0.114734, 0.131622, -0.159717, 0.000000, 0.102309, 0.016129, -0.032257, 0.000044, -0.000005, 0.013066, -0.026133, 0.000000, 0.159793, 0.029532
4882, 0.000000, 0.114702, 0.131633, -0.159729, 0.000000, 0.102337, 0.016130, -0.032260, 0.000044, -0.000005, 0.013070, -0.026140, 0.000000, 0.159783, 0.029555
4883, 0.000000, 0.114677, 0.131644, -0.159740, 0.000000, 0.102359, 0.016131, -0.032262, 0.000044, -0.000005, 0.013073, -0.026146, 0.000000, 0.159774, 0.029575
4884, 0.000000, 0.114661, 0.131654, -0.159752, 0.000000, 0.102371, 0.016132, -0.032264, 0.000044, -0.000005, 0.013076, -0.026151, 0.000000, 0.159764, 0.029592
4885, 0.000000, 0.114651, 0.131663, -0.159764, 0.000000, 0.102375, 0.016133, -0.032266, 0.000044, -0.000005, 0.013078, -0.026155, 0.000000, 0.159753, 0.029604
4886, 0.000000, 0.114647, 0.131671, -0.159775, 0.000000, 0.102371, 0.016134, -0.032267, 0.000044, -0.000005, 0.013079, -0.026158, 0.000000, 0.159740, 0.029609
4887, 0.000000, 0.114646, 0.131679, -0.159787, 0.000000, 0.102361, 0.016134, -0.032268, 0.000044, -0.000005, 0.013080, -0.026159, 0.000000, 0.159723, 0.029606
4888, 0.000000, 0.114644, 0.131686, -0.159798, 0.000000, 0.102349, 0.016134, -0.032269, 0.000044, -0.000005, 0.013080, -0.026160, 0.000000, 0.159705, 0.029597
4889, 0.000000, 0.114642, 0.131693, -0.159809, 0.000000, 0.102338, 0.016135, -0.032269, 0.000044, -0.000005, 0.013081, -0.026161, 0.000000, 0.159688, 0.029585
4890, 0.000000, 0.114640, 0.131698, -0.159819, 0.000000, 0.102331, 0.016135, -0.032269, 0.000044, -0.000005, 0.013081, -0.026162, 0.000000, 0.159673, 0.029574
4891, 0.000000, 0.114641, 0.131704, -0.159829, 0.000000, 0.102328, 0.016135, -0.032269, 0.000044, -0.000005, 0.013081, -0.026163, 0.000000, 0.159665, 0.029568
4892, 0.000000, 0.114648, 0.131708, -0.159839, 0.000000, 0.102326, 0.016135, -0.032269, 0.000044, -0.000005, 0.013082, -0.026164, 0.000000, 0.159665, 0.029567
4893, 0.000000, 0.114660, 0.131712, -0.159848, 0.000000, 0.102327, 0.016134, -0.032269, 0.000044, -0.000005, 0.013083, -0.026166, 0.000000, 0.159672, 0.029572
4894, 0.000000, 0.114676, 0.131715, -0.159856, 0.000000, 0.102331, 0.016134, -0.032268, 0.000044, -0.000005, 0.013084, -0.026168, 0.000000, 0.159686, 0.029583
4895, 0.000000, 0.114693, 0.131717, -0.159863, 0.000000, 0.102338, 0.016133, -0.032267, 0.000044, -0.000005, 0.013085, -0.026170, 0.000000, 0.159705, 0.029596
4896, 0.000000, 0.114709, 0.131719, -0.159870, 0.000000, 0.102348, 0.016133, -0.032266, 0.000044, -0.000005, 0.013087, -0.026173, 0.000000, 0.159725, 0.029609
4897, 0.000000, 0.114725, 0.131720, -0.159876, 0.000000, 0.102355, 0.016132, -0.032264, 0.000044, -0.000005, 0.013088, -0.026176, 0.000000, 0.159743, 0.029616
4898, 0.000000, 0.114742, 0.131720, -0.159881, 0.000000, 0.102359, 0.016131, -0.032263, 0.000044, -0.000005, 0.013089, -0.026178, 0.000000, 0.159759, 0.029616
4899, 0.000000, 0.114762, 0.131720, -0.159885, 0.000000, 0.102357, 0.016131, -0.032261, 0.000044, -0.000005, 0.013090, -0.026180, 0.000000, 0.159772, 0.029611
4900, 0.000000, 0.114788, 0.131718, -0.159888, 0.000000, 0.102349, 0.016130, -0.032259, 0.000044, -0.000005, 0.013090, -0.026181, 0.000000, 0.159785, 0.029604
4901, 0.000000, 0.114820, 0.131717, -0.159891, 0.000000, 0.102336, 0.016129, -0.032257, 0.000044, -0.000005, 0.013091, -0.026181, 0.000000, 0.159800, 0.029597
4902, 0.000000, 0.114857, 0.131714, -0.159892, 0.000000, 0.102320, 0.016127, -0.032255, 0.000044, -0.000005, 0.013091, -0.026181, 0.000000, 0.159820, 0.029594
4903, 0.000000, 0.114898, 0.131711, -0.159893, 0.000000, 0.102307, 0.016126, -0.032252, 0.000044, -0.000005, 0.013090, -0.026181, 0.000000, 0.159844, 0.029596
4904, 0.000000, 0.114939, 0.131707, -0.159892, 0.000000, 0.102296, 0.016125, -0.032250, 0.000044, -0.000005, 0.013090, -0.026181, 0.000000, 0.159873, 0.029603
4905, 0.000000, 0.114979, 0.131703, -0.159890, 0.000000, 0.102288, 0.016124, -0.032248, 0.000044, -0.000005, 0.013090, -0.026180, 0.000000, 0.159903, 0.029612
4906, 0.000000, 0.115018, 0.131698, -0.159888, 0.000000, 0.102281, 0.016123, -0.032245, 0.000044, -0.000005, 0.013090, -0.026180, 0.000000, 0.159935, 0.029622
4907, 0.000000, 0.115055, 0.131692, -0.159884, 0.000000, 0.102276, 0.016121, -0.032243, 0.000044, -0.000005, 0.013090, -0.026180, 0.000000, 0.159967, 0.029634
4908, 0.000000, 0.115092, 0.131686, -0.159879, 0.000000, 0.102272, 0.016120, -0.032240, 0.000044, -0.000005, 0.013090, -0.026180, 0.000000, 0.159999, 0.029647
4909, 0.000000, 0.115127, 0.131680, -0.159872, 0.000000, 0.102269, 0.016119, -0.032238, 0.000044, -0.000005, 0.013090, -0.026181, 0.000000, 0.160033, 0.029663
4910, 0.000000, 0.115159, 0.131673, -0.159865, 0.000000, 0.102271, 0.016118, -0.032236, 0.000044, -0.000005, 0.013091, -0.026182, 0.000000, 0.160068, 0.029682
4911, 0.000000, 0.115186, 0.131665, -0.159856, 0.000000, 0.102278, 0.016117, -0.032234, 0.000044, -0.000005, 0.013092, -0.026184, 0.000000, 0.160104, 0.029705
4912, 0.000000, 0.115208, 0.131657, -0.159846, 0.000000, 0.102291, 0.016116, -0.032232, 0.000044, -0.000005, 0.013093, -0.026187, 0.000000, 0.160140, 0.029730
4913, 0.000000, 0.115223, 0.131649, -0.159835, 0.000000, 0.102309, 0.016115, -0.032230, 0.000044, -0.000005, 0.013095, -0.026190, 0.000000, 0.160175, 0.029757
4914, 0.000000, 0.115233, 0.131639, -0.159822, 0.000000, 0.102330, 0.016114, -0.032228, 0.000044, -0.000005, 0.013097, -0.026194, 0.000000, 0.160208, 0.029783
4915, 0.000000, 0.115242, 0.131630, -0.159808, 0.000000, 0.102349, 0.016113, -0.032226, 0.000044, -0.000005, 0.013099, -0.026198, 0.000000, 0.160239, 0.029809
4916, 0.000000, 0.115251, 0.131619, -0.159793, 0.000000, 0.102365, 0.016112, -0.032224, 0.000044, -0.000005, 0.013101, -0.026202, 0.000000, 0.160268, 0.029834
4917, 0.000000, 0.115262, 0.131607, -0.159777, 0.000000, 0.102377, 0.016111, -0.032222, 0.000044, -0.000005, 0.013103, -0.026206, 0.000000, 0.160294, 0.029860
4918, 0.000000, 0.115277, 0.131595, -0.159759, 0.000000, 0.102383, 0.016110, -0.032220, 0.000044, -0.000005, 0.013105, -0.026210, 0.000000, 0.160320, 0.029886
4919, 0.000000, 0.115296, 0.131582, -0.159740, 0.000000, 0.102384, 0.016109, -0.032218, 0.000044, -0.000005, 0.013106, -0.026213, 0.000000, 0.160345, 0.029914
4920, 0.000000, 0.115318, 0.131568, -0.159720, 0.000000, 0.102379, 0.016108, -0.032216, 0.000044, -0.000005, 0.013107, -0.026215, 0.000000, 0.160369, 0.029943
4921, 0.000000, 0.115341, 0.131553, -0.159699, 0.000000, 0.102373, 0.016107, -0.032213, 0.000044, -0.000005, 0.013108, -0.026217, 0.000000, 0.160393, 0.029975
4922, 0.000000, 0.115360, 0.131538, -0.159676, 0.000000, 0.102368, 0.016105, -0.032211, 0.000044, -0.000005, 0.013109, -0.026218, 0.000000, 0.160414, 0.030005
4923, 0.000000, 0.115373, 0.131522, -0.159653, 0.000000, 0.102362, 0.016104, -0.032208, 0.000044, -0.000005, 0.013109, -0.026219, 0.000000, 0.160429, 0.030032
4924, 0.000000, 0.115378, 0.131505, -0.159629, 0.000000, 0.102355, 0.016103, -0.032206, 0.000044, -0.000005, 0.013110, -0.026220, 0.000000, 0.160436, 0.030050
4925, 0.000000, 0.115376, 0.131487, -0.159604, 0.000000, 0.102346, 0.016102, -0.032203, 0.000044, -0.000005, 0.013110, -0.026220, 0.000000, 0.160433, 0.030059
4926, 0.000000, 0.115364, 0.131469, -0.159578, 0.000000, 0.102338, 0.016100, -0.032201, 0.000044, -0.000005, 0.013111, -0.026221, 0.000000, 0.160421, 0.030059
4927, 0.000000, 0.115343, 0.131450, -0.159551, 0.000000, 0.102332, 0.016099, -0.032198, 0.000044, -0.000005, 0.013111, -0.026222, 0.000000, 0.160403, 0.030055
4928, 0.000000, 0.115315, 0.131431, -0.159524, 0.000000, 0.102331, 0.016098, -0.032195, 0.000044, -0.000005, 0.013111, -0.026223, 0.000000, 0.160382, 0.030049
4929, 0.000000, 0.115281, 0.131411, -0.159496, 0.000000, 0.102334, 0.016096, -0.032192, 0.000044, -0.000005, 0.013112, -0.026223, 0.000000, 0.160361, 0.030044
4930, 0.000000, 0.115247, 0.131390, -0.159468, 0.000000, 0.102337, 0.016095, -0.032190, 0.000044, -0.000005, 0.013112, -0.026224, 0.000000, 0.160338, 0.030040
4931, 0.000000, 0.115216, 0.131370, -0.159439, 0.000000, 0.102334, 0.016093, -0.032187, 0.000044, -0.000005, 0.013111, -0.026223, 0.000000, 0.160314, 0.030036
4932, 0.000000, 0.115190, 0.131348, -0.159411, 0.000000, 0.102324, 0.016092, -0.032184, 0.000044, -0.000005, 0.013110, -0.026220, 0.000000, 0.160288, 0.030029
4933, 0.000000, 0.115169, 0.131327, -0.159382, 0.000000, 0.102305, 0.016090, -0.032180, 0.000044, -0.000005, 0.013108, -0.026217, 0.000000, 0.160258, 0.030019
4934, 0.000000, 0.115152, 0.131305, -0.159353, 0.000000, 0.102279, 0.016089, -0.032177, 0.000044, -0.000005, 0.013106, -0.026212, 0.000000, 0.160227, 0.030008
4935, 0.000000, 0.115138, 0.131283, -0.159325, 0.000000, 0.102251, 0.016087, -0.032174, 0.000044, -0.000005, 0.013103, -0.026206, 0.000000, 0.160195, 0.029996
4936, 0.000000, 0.115126, 0.131261, -0.159297, 0.000000, 0.102222, 0.016085, -0.032170, 0.000044, -0.000005, 0.013100, -0.026200, 0.000000, 0.160165, 0.029987
4937, 0.000000, 0.115114, 0.131239, -0.159269, 0.000000, 0.102196, 0.016083, -0.032167, 0.000044, -0.000005, 0.013097, -0.026194, 0.000000, 0.160138, 0.029981
4938, 0.000000, 0.115104, 0.131217, -0.159241, 0.000000, 0.102173, 0.016082, -0.032163, 0.000044, -0.000005, 0.013094, -0.026188, 0.000000, 0.160115, 0.029982
4939, 0.000000, 0.115093, 0.131195, -0.159214, 0.000000, 0.102155, 0.016080, -0.032160, 0.000044, -0.000005, 0.013091, -0.026183, 0.000000, 0.160096, 0.029986
4940, 0.000000, 0.115082, 0.131174, -0.159188, 0.000000, 0.102140, 0.016078, -0.032156, 0.000044, -0.000005, 0.013089, -0.026178, 0.000000, 0.160080, 0.029995
4941, 0.000000, 0.115070, 0.131153, -0.159163, 0.000000, 0.102130, 0.016076, -0.032153, 0.000044, -0.000005, 0.013087, -0.026173, 0.000000, 0.160065, 0.030005
4942, 0.000000, 0.115055, 0.131132, -0.159138, 0.000000, 0.102123, 0.016075, -0.032149, 0.000044, -0.000005, 0.013085, -0.026169, 0.000000, 0.160052, 0.030017
4943, 0.000000, 0.115039, 0.131112, -0.159114, 0.000000, 0.102119, 0.016073, -0.032146, 0.000044, -0.000005, 0.013083, -0.026165, 0.000000, 0.160039, 0.030029
4944, 0.000000, 0.115024, 0.131093, -0.159091, 0.000000, 0.102116, 0.016071, -0.032143, 0.000044, -0.000005, 0.013081, -0.026162, 0.000000, 0.160029, 0.030043
4945, 0.000000, 0.115012, 0.131074, -0.159069, 0.000000, 0.102114, 0.016070, -0.032139, 0.000044, -0.000005, 0.013079, -0.026158, 0.000000, 0.160021, 0.030059
4946, 0.000000, 0.115005, 0.131057, -0.159049, 0.000000, 0.102109, 0.016068, -0.032136, 0.000044, -0.000005, 0.013077, -0.026154, 0.000000, 0.160016, 0.030076
4947, 0.000000, 0.115004, 0.131040, -0.159030, 0.000000, 0.102102, 0.016066, -0.032133, 0.000044, -0.000005, 0.013075, -0.026150, 0.000000, 0.160013, 0.030095
4948, 0.000000, 0.115007, 0.131023, -0.159012, 0.000000, 0.102092, 0.016065, -0.032129, 0.000044, -0.000005, 0.013073, -0.026146, 0.000000, 0.160011, 0.030115
4949, 0.000000, 0.115012, 0.131008, -0.158995, 0.000000, 0.102082, 0.016063, -0.032126, 0.000044, -0.000005, 0.013071, -0.026142, 0.000000, 0.160011, 0.030134
4950, 0.000000, 0.115016, 0.130994, -0.158980, 0.000000, 0.102074, 0.016061, -0.032122, 0.000044, -0.000005, 0.013069, -0.026138, 0.000000, 0.160012, 0.030154
4951, 0.000000, 0.115022, 0.130981, -0.158967, 0.000000, 0.102066, 0.016059, -0.032119, 0.000044, -0.000005, 0.013067, -0.026133, 0.000000, 0.160015, 0.030173
4952, 0.000000, 0.115032, 0.130970, -0.158955, 0.000000, 0.102055, 0.016058, -0.032116, 0.000044, -0.000005, 0.013064, -0.026128, 0.000000, 0.160018, 0.030192
4953, 0.000000, 0.115047, 0.130959, -0.158944, 0.000000, 0.102040, 0.016056, -0.032112, 0.000044, -0.000005, 0.013061, -0.026123, 0.000000, 0.160023, 0.030211
4954, 0.000000, 0.115068, 0.130950, -0.158935, 0.000000, 0.102020, 0.016054, -0.032109, 0.000044, -0.000005, 0.013059, -0.026117, 0.000000, 0.160028, 0.030229
4955, 0.000000, 0.115091, 0.130942, -0.158928, 0.000000, 0.101997, 0.016053, -0.032105, 0.000044, -0.000005, 0.013056, -0.026111, 0.000000, 0.160033, 0.030245
4956, 0.000000, 0.115113, 0.130935, -0.158922, 0.000000, 0.101976, 0.016051, -0.032102, 0.000044, -0.000005, 0.013053, -0.026106, 0.000000, 0.160038, 0.030259
4957, 0.000000, 0.115131, 0.130930, -0.158917, 0.000000, 0.101960, 0.016049, -0.032098, 0.000044, -0.000005, 0.013050, -0.026101, 0.000000, 0.160043, 0.030273
4958, 0.000000, 0.115142, 0.130926, -0.158914, 0.000000, 0.101952, 0.016048, -0.032095, 0.000044, -0.000005, 0.013048, -0.026097, 0.000000, 0.160049, 0.030287
4959, 0.000000, 0.115149, 0.130924, -0.158912, 0.000000, 0.101950, 0.016046, -0.032092, 0.000044, -0.000005, 0.013047, -0.026094, 0.000000, 0.160056, 0.030303
4960, 0.000000, 0.115153, 0.130923, -0.158912, 0.000000, 0.101952, 0.016045, -0.032089, 0.000044, -0.000005, 0.013046, -0.026091, 0.000000, 0.160065, 0.030318
4961, 0.000000, 0.115158, 0.130924, -0.158913, 0.000000, 0.101954, 0.016043, -0.032086, 0.000044, -0.000005, 0.013045, -0.026090, 0.000000, 0.160073, 0.030333
4962, 0.000000, 0.115163, 0.130925, -0.158916, 0.000000, 0.101955, 0.016042, -0.032083, 0.000044, -0.000005, 0.013044, -0.026088, 0.000000, 0.160080, 0.030345
4963, 0.000000, 0.115167, 0.130928, -0.158919, 0.000000, 0.101955, 0.016040, -0.032081, 0.000044, -0.000005, 0.013044, -0.026087, 0.000000, 0.160086, 0.030355
4964, 0.000000, 0.115171, 0.130932, -0.158924, 0.000000, 0.101953, 0.016039, -0.032078, 0.000044, -0.000005, 0.013043, -0.026087, 0.000000, 0.160089, 0.030361
4965, 0.000000, 0.115176, 0.130937, -0.158930, 0.000000, 0.101950, 0.016038, -0.032075, 0.000044, -0.000005, 0.013043, -0.026086, 0.000000, 0.160090, 0.030364
