TIME_STEP, acou_kinetic, dipo_kinetic, short_range, long_range, dipole_E_field, unharmonic, homo_strain, homo_coupling, homo_strain_int, homo_coupling_i, inho_strain, inho_coupling, inho_modulation, total_energy, H_Nose_Poincare
4194, 0.000000, 0.049617, 0.295993, -0.431714, 0.000000, 0.158597, 0.033756, -0.067512, 0.000022, -0.000024, 0.029045, -0.058090, 0.000000, 0.009689, 0.521783
4195, 0.000000, 0.049622, 0.295999, -0.431721, 0.000000, 0.158607, 0.033758, -0.067516, 0.000022, -0.000024, 0.029048, -0.058096, 0.000000, 0.009699, 0.522002
4196, 0.000000, 0.049623, 0.296006, -0.431728, 0.000000, 0.158621, 0.033760, -0.067520, 0.000022, -0.000024, 0.029051, -0.058103, 0.000000, 0.009708, 0.522190
4197, 0.000000, 0.049620, 0.296012, -0.431735, 0.000000, 0.158636, 0.033762, -0.067524, 0.000022, -0.000024, 0.029055, -0.058110, 0.000000, 0.009714, 0.522348
4198, 0.000000, 0.049614, 0.296019, -0.431741, 0.000000, 0.158654, 0.033764, -0.067529, 0.000022, -0.000024, 0.029059, -0.058118, 0.000000, 0.009720, 0.522486
4199, 0.000000, 0.049606, 0.296025, -0.431748, 0.000000, 0.158672, 0.033766, -0.067533, 0.000022, -0.000024, 0.029063, -0.058126, 0.000000, 0.009724, 0.522622
4200, 0.000000, 0.049598, 0.296032, -0.431754, 0.000000, 0.158691, 0.033769, -0.067537, 0.000022, -0.000024, 0.029067, -0.058134, 0.000000, 0.009729, 0.522774
4201, 0.000000, 0.049590, 0.296038, -0.431760, 0.000000, 0.158710, 0.033771, -0.067542, 0.000022, -0.000024, 0.029071, -0.058141, 0.000000, 0.009735, 0.522956
4202, 0.000000, 0.049583, 0.296045, -0.431766, 0.000000, 0.158729, 0.033773, -0.067546, 0.000022, -0.000024, 0.029075, -0.058149, 0.000000, 0.009740, 0.523158
4203, 0.000000, 0.049576, 0.296051, -0.431772, 0.000000, 0.158747, 0.033775, -0.067551, 0.000022, -0.000024, 0.029078, -0.058156, 0.000000, 0.009746, 0.523350
4204, 0.000000, 0.049568, 0.296057, -0.431778, 0.000000, 0.158763, 0.033777, -0.067555, 0.000022, -0.000024, 0.029082, -0.058163, 0.000000, 0.009748, 0.523489
4205, 0.000000, 0.049559, 0.296062, -0.431784, 0.000000, 0.158776, 0.033780, -0.067559, 0.000022, -0.000024, 0.029085, -0.058169, 0.000000, 0.009747, 0.523539
4206, 0.000000, 0.049547, 0.296068, -0.431789, 0.000000, 0.158787, 0.033782, -0.067564, 0.000022, -0.000024, 0.029087, -0.058175, 0.000000, 0.009741, 0.523486
4207, 0.000000, 0.049533, 0.296073, -0.431794, 0.000000, 0.158795, 0.033784, -0.067568, 0.000022, -0.000024, 0.029090, -0.058180, 0.000000, 0.009731, 0.523345
4208, 0.000000, 0.049520, 0.296077, -0.431799, 0.000000, 0.158801, 0.033786, -0.067572, 0.000022, -0.000024, 0.029092, -0.058184, 0.000000, 0.009719, 0.523154
4209, 0.000000, 0.049508, 0.296082, -0.431803, 0.000000, 0.158805, 0.033788, -0.067576, 0.000022, -0.000024, 0.029094, -0.058187, 0.000000, 0.009707, 0.522966
4210, 0.000000, 0.049500, 0.296086, -0.431807, 0.000000, 0.158807, 0.033790, -0.067581, 0.000022, -0.000024, 0.029095, -0.058190, 0.000000, 0.009697, 0.522829
4211, 0.000000, 0.049496, 0.296089, -0.431812, 0.000000, 0.158808, 0.033793, -0.067585, 0.000022, -0.000024, 0.029096, -0.058193, 0.000000, 0.009691, 0.522780
4212, 0.000000, 0.049497, 0.296093, -0.431815, 0.000000, 0.158808, 0.033795, -0.067589, 0.000022, -0.000024, 0.029097, -0.058195, 0.000000, 0.009689, 0.522831
4213, 0.000000, 0.049502, 0.296096, -0.431819, 0.000000, 0.158808, 0.033797, -0.067594, 0.000022, -0.000024, 0.029098, -0.058196, 0.000000, 0.009690, 0.522968
4214, 0.000000, 0.049509, 0.296099, -0.431822, 0.000000, 0.158807, 0.033799, -0.067598, 0.000022, -0.000024, 0.029099, -0.058198, 0.000000, 0.009693, 0.523161
4215, 0.000000, 0.049517, 0.296102, -0.431825, 0.000000, 0.158806, 0.033801, -0.067603, 0.000022, -0.000024, 0.029100, -0.058199, 0.000000, 0.009697, 0.523375
4216, 0.000000, 0.049526, 0.296105, -0.431828, 0.000000, 0.158805, 0.033804, -0.067607, 0.000022, -0.000024, 0.029100, -0.058201, 0.000000, 0.009701, 0.523590
4217, 0.000000, 0.049533, 0.296107, -0.431831, 0.000000, 0.158804, 0.033806, -0.067612, 0.000022, -0.000024, 0.029101, -0.058203, 0.000000, 0.009704, 0.523797
4218, 0.000000, 0.049540, 0.296110, -0.431834, 0.000000, 0.158804, 0.033809, -0.067617, 0.000022, -0.000024, 0.029102, -0.058205, 0.000000, 0.009707, 0.524003
4219, 0.000000, 0.049546, 0.296113, -0.431837, 0.000000, 0.158806, 0.033811, -0.067622, 0.000022, -0.000024, 0.029104, -0.058208, 0.000000, 0.009711, 0.524225
4220, 0.000000, 0.049551, 0.296116, -0.431840, 0.000000, 0.158811, 0.033814, -0.067627, 0.000022, -0.000024, 0.029106, -0.058211, 0.000000, 0.009716, 0.524492
4221, 0.000000, 0.049555, 0.296119, -0.431843, 0.000000, 0.158819, 0.033816, -0.067633, 0.000022, -0.000024, 0.029108, -0.058215, 0.000000, 0.009725, 0.524836
4222, 0.000000, 0.049560, 0.296123, -0.431846, 0.000000, 0.158831, 0.033819, -0.067638, 0.000022, -0.000024, 0.029110, -0.058220, 0.000000, 0.009737, 0.525271
4223, 0.000000, 0.049564, 0.296127, -0.431849, 0.000000, 0.158848, 0.033822, -0.067644, 0.000022, -0.000024, 0.029113, -0.058226, 0.000000, 0.009752, 0.525788
4224, 0.000000, 0.049566, 0.296131, -0.431853, 0.000000, 0.158868, 0.033825, -0.067650, 0.000022, -0.000024, 0.029116, -0.058232, 0.000000, 0.009768, 0.526346
4225, 0.000000, 0.049568, 0.296135, -0.431857, 0.000000, 0.158889, 0.033828, -0.067655, 0.000022, -0.000024, 0.029119, -0.058239, 0.000000, 0.009785, 0.526895
4226, 0.000000, 0.049566, 0.296139, -0.431862, 0.000000, 0.158911, 0.033831, -0.067661, 0.000022, -0.000024, 0.029123, -0.058245, 0.000000, 0.009799, 0.527392
4227, 0.000000, 0.049562, 0.296144, -0.431867, 0.000000, 0.158933, 0.033834, -0.067667, 0.000022, -0.000024, 0.029126, -0.058252, 0.000000, 0.009810, 0.527816
4228, 0.000000, 0.049554, 0.296148, -0.431872, 0.000000, 0.158956, 0.033837, -0.067673, 0.000022, -0.000024, 0.029130, -0.058259, 0.000000, 0.009818, 0.528168
4229, 0.000000, 0.049542, 0.296153, -0.431878, 0.000000, 0.158980, 0.033839, -0.067679, 0.000022, -0.000024, 0.029133, -0.058266, 0.000000, 0.009823, 0.528459
4230, 0.000000, 0.049530, 0.296158, -0.431884, 0.000000, 0.159004, 0.033842, -0.067685, 0.000022, -0.000024, 0.029137, -0.058273, 0.000000, 0.009827, 0.528703
4231, 0.000000, 0.049518, 0.296164, -0.431891, 0.000000, 0.159026, 0.033845, -0.067690, 0.000022, -0.000024, 0.029140, -0.058279, 0.000000, 0.009830, 0.528901
4232, 0.000000, 0.049508, 0.296169, -0.431898, 0.000000, 0.159043, 0.033848, -0.067696, 0.000022, -0.000024, 0.029142, -0.058285, 0.000000, 0.009830, 0.529049
4233, 0.000000, 0.049502, 0.296174, -0.431906, 0.000000, 0.159055, 0.033851, -0.067701, 0.000022, -0.000024, 0.029145, -0.058289, 0.000000, 0.009829, 0.529140
4234, 0.000000, 0.049501, 0.296180, -0.431914, 0.000000, 0.159061, 0.033853, -0.067706, 0.000022, -0.000024, 0.029147, -0.058293, 0.000000, 0.009826, 0.529186
4235, 0.000000, 0.049502, 0.296186, -0.431922, 0.000000, 0.159063, 0.033856, -0.067711, 0.000022, -0.000024, 0.029148, -0.058296, 0.000000, 0.009823, 0.529222
4236, 0.000000, 0.049507, 0.296192, -0.431931, 0.000000, 0.159063, 0.033858, -0.067716, 0.000022, -0.000024, 0.029149, -0.058299, 0.000000, 0.009822, 0.529288
4237, 0.000000, 0.049515, 0.296198, -0.431940, 0.000000, 0.159063, 0.033860, -0.067721, 0.000022, -0.000024, 0.029150, -0.058301, 0.000000, 0.009823, 0.529407
4238, 0.000000, 0.049523, 0.296204, -0.431949, 0.000000, 0.159064, 0.033863, -0.067725, 0.000022, -0.000024, 0.029151, -0.058302, 0.000000, 0.009827, 0.529577
4239, 0.000000, 0.049533, 0.296210, -0.431958, 0.000000, 0.159066, 0.033865, -0.067730, 0.000022, -0.000024, 0.029152, -0.058304, 0.000000, 0.009832, 0.529780
4240, 0.000000, 0.049544, 0.296217, -0.431968, 0.000000, 0.159066, 0.033867, -0.067734, 0.000022, -0.000024, 0.029152, -0.058304, 0.000000, 0.009838, 0.529993
4241, 0.000000, 0.049558, 0.296223, -0.431977, 0.000000, 0.159064, 0.033869, -0.067739, 0.000022, -0.000024, 0.029152, -0.058304, 0.000000, 0.009844, 0.530192
4242, 0.000000, 0.049574, 0.296230, -0.431987, 0.000000, 0.159057, 0.033871, -0.067743, 0.000022, -0.000024, 0.029152, -0.058304, 0.000000, 0.009848, 0.530357
4243, 0.000000, 0.049593, 0.296237, -0.431997, 0.000000, 0.159045, 0.033873, -0.067747, 0.000022, -0.000024, 0.029152, -0.058303, 0.000000, 0.009851, 0.530470
4244, 0.000000, 0.049612, 0.296244, -0.432006, 0.000000, 0.159030, 0.033875, -0.067751, 0.000022, -0.000024, 0.029151, -0.058302, 0.000000, 0.009852, 0.530530
4245, 0.000000, 0.049631, 0.296252, -0.432016, 0.000000, 0.159014, 0.033877, -0.067755, 0.000022, -0.000024, 0.029151, -0.058302, 0.000000, 0.009850, 0.530543
4246, 0.000000, 0.049649, 0.296259, -0.432026, 0.000000, 0.158998, 0.033879, -0.067759, 0.000022, -0.000024, 0.029151, -0.058301, 0.000000, 0.009848, 0.530525
4247, 0.000000, 0.049664, 0.296267, -0.432036, 0.000000, 0.158983, 0.033881, -0.067763, 0.000022, -0.000024, 0.029151, -0.058301, 0.000000, 0.009844, 0.530493
4248, 0.000000, 0.049676, 0.296276, -0.432046, 0.000000, 0.158973, 0.033883, -0.067767, 0.000022, -0.000024, 0.029151, -0.058303, 0.000000, 0.009841, 0.530472
4249, 0.000000, 0.049685, 0.296284, -0.432056, 0.000000, 0.158966, 0.033886, -0.067771, 0.000022, -0.000024, 0.029152, -0.058305, 0.000000, 0.009839, 0.530483
4250, 0.000000, 0.049691, 0.296293, -0.432066, 0.000000, 0.158965, 0.033888, -0.067776, 0.000022, -0.000024, 0.029154, -0.058308, 0.000000, 0.009839, 0.530550
4251, 0.000000, 0.049693, 0.296303, -0.432076, 0.000000, 0.158971, 0.033890, -0.067781, 0.000022, -0.000024, 0.029157, -0.058313, 0.000000, 0.009842, 0.530690
4252, 0.000000, 0.049693, 0.296312, -0.432086, 0.000000, 0.158983, 0.033893, -0.067786, 0.000022, -0.000024, 0.029159, -0.058319, 0.000000, 0.009847, 0.530909
4253, 0.000000, 0.049690, 0.296322, -0.432096, 0.000000, 0.159000, 0.033896, -0.067791, 0.000022, -0.000024, 0.029163, -0.058326, 0.000000, 0.009856, 0.531207
4254, 0.000000, 0.049685, 0.296332, -0.432106, 0.000000, 0.159023, 0.033898, -0.067797, 0.000022, -0.000024, 0.029167, -0.058333, 0.000000, 0.009867, 0.531571
4255, 0.000000, 0.049677, 0.296343, -0.432116, 0.000000, 0.159049, 0.033901, -0.067802, 0.000022, -0.000024, 0.029171, -0.058342, 0.000000, 0.009880, 0.531979
4256, 0.000000, 0.049669, 0.296353, -0.432125, 0.000000, 0.159077, 0.033904, -0.067808, 0.000022, -0.000024, 0.029175, -0.058350, 0.000000, 0.009893, 0.532405
4257, 0.000000, 0.049661, 0.296363, -0.432134, 0.000000, 0.159105, 0.033907, -0.067814, 0.000022, -0.000024, 0.029180, -0.058359, 0.000000, 0.009906, 0.532835
4258, 0.000000, 0.049654, 0.296373, -0.432144, 0.000000, 0.159132, 0.033910, -0.067819, 0.000022, -0.000024, 0.029184, -0.058368, 0.000000, 0.009920, 0.533272
4259, 0.000000, 0.049649, 0.296383, -0.432152, 0.000000, 0.159158, 0.033912, -0.067825, 0.000022, -0.000024, 0.029188, -0.058377, 0.000000, 0.009934, 0.533730
4260, 0.000000, 0.049647, 0.296392, -0.432161, 0.000000, 0.159181, 0.033915, -0.067830, 0.000022, -0.000024, 0.029192, -0.058385, 0.000000, 0.009950, 0.534213
4261, 0.000000, 0.049649, 0.296401, -0.432169, 0.000000, 0.159202, 0.033918, -0.067836, 0.000022, -0.000024, 0.029196, -0.058393, 0.000000, 0.009966, 0.534711
4262, 0.000000, 0.049654, 0.296410, -0.432177, 0.000000, 0.159219, 0.033921, -0.067841, 0.000022, -0.000024, 0.029200, -0.058399, 0.000000, 0.009983, 0.535201
4263, 0.000000, 0.049662, 0.296419, -0.432185, 0.000000, 0.159230, 0.033923, -0.067846, 0.000022, -0.000024, 0.029202, -0.058405, 0.000000, 0.009998, 0.535652
4264, 0.000000, 0.049671, 0.296427, -0.432193, 0.000000, 0.159237, 0.033926, -0.067851, 0.000022, -0.000024, 0.029205, -0.058409, 0.000000, 0.010010, 0.536032
4265, 0.000000, 0.049682, 0.296434, -0.432200, 0.000000, 0.159239, 0.033928, -0.067856, 0.000022, -0.000024, 0.029206, -0.058412, 0.000000, 0.010018, 0.536310
4266, 0.000000, 0.049692, 0.296441, -0.432207, 0.000000, 0.159236, 0.033930, -0.067861, 0.000022, -0.000024, 0.029207, -0.058415, 0.000000, 0.010022, 0.536469
4267, 0.000000, 0.049699, 0.296448, -0.432215, 0.000000, 0.159232, 0.033933, -0.067865, 0.000022, -0.000024, 0.029208, -0.058417, 0.000000, 0.010022, 0.536529
4268, 0.000000, 0.049705, 0.296455, -0.432222, 0.000000, 0.159228, 0.033935, -0.067869, 0.000022, -0.000024, 0.029209, -0.058418, 0.000000, 0.010020, 0.536537
4269, 0.000000, 0.049708, 0.296461, -0.432229, 0.000000, 0.159227, 0.033937, -0.067873, 0.000022, -0.000024, 0.029210, -0.058420, 0.000000, 0.010018, 0.536552
4270, 0.000000, 0.049710, 0.296467, -0.432236, 0.000000, 0.159229, 0.033939, -0.067878, 0.000022, -0.000024, 0.029211, -0.058421, 0.000000, 0.010018, 0.536618
4271, 0.000000, 0.049712, 0.296473, -0.432244, 0.000000, 0.159235, 0.033941, -0.067881, 0.000022, -0.000024, 0.029212, -0.058423, 0.000000, 0.010022, 0.536756
4272, 0.000000, 0.049716, 0.296479, -0.432251, 0.000000, 0.159242, 0.033943, -0.067885, 0.000022, -0.000024, 0.029213, -0.058425, 0.000000, 0.010028, 0.536960
4273, 0.000000, 0.049722, 0.296484, -0.432259, 0.000000, 0.159249, 0.033945, -0.067889, 0.000022, -0.000024, 0.029214, -0.058427, 0.000000, 0.010036, 0.537200
4274, 0.000000, 0.049730, 0.296490, -0.432267, 0.000000, 0.159254, 0.033946, -0.067893, 0.000022, -0.000024, 0.029215, -0.058430, 0.000000, 0.010044, 0.537436
4275, 0.000000, 0.049741, 0.296495, -0.432275, 0.000000, 0.159256, 0.033948, -0.067896, 0.000022, -0.000024, 0.029216, -0.058432, 0.000000, 0.010050, 0.537639
4276, 0.000000, 0.049753, 0.296501, -0.432284, 0.000000, 0.159254, 0.033950, -0.067900, 0.000022, -0.000024, 0.029217, -0.058434, 0.000000, 0.010055, 0.537797
4277, 0.000000, 0.049766, 0.296506, -0.432292, 0.000000, 0.159250, 0.033952, -0.067903, 0.000022, -0.000024, 0.029218, -0.058436, 0.000000, 0.010058, 0.537919
4278, 0.000000, 0.049781, 0.296511, -0.432301, 0.000000, 0.159244, 0.033953, -0.067907, 0.000022, -0.000024, 0.029219, -0.058439, 0.000000, 0.010061, 0.538023
4279, 0.000000, 0.049797, 0.296516, -0.432309, 0.000000, 0.159236, 0.033955, -0.067910, 0.000022, -0.000024, 0.029221, -0.058441, 0.000000, 0.010063, 0.538119
4280, 0.000000, 0.049813, 0.296522, -0.432318, 0.000000, 0.159229, 0.033957, -0.067913, 0.000022, -0.000024, 0.029222, -0.058444, 0.000000, 0.010065, 0.538217
4281, 0.000000, 0.049829, 0.296527, -0.432327, 0.000000, 0.159222, 0.033958, -0.067917, 0.000022, -0.000024, 0.029224, -0.058447, 0.000000, 0.010067, 0.538323
4282, 0.000000, 0.049844, 0.296532, -0.432336, 0.000000, 0.159217, 0.033960, -0.067920, 0.000022, -0.000024, 0.029226, -0.058451, 0.000000, 0.010070, 0.538450
4283, 0.000000, 0.049857, 0.296538, -0.432344, 0.000000, 0.159215, 0.033962, -0.067924, 0.000022, -0.000024, 0.029228, -0.058456, 0.000000, 0.010073, 0.538605
4284, 0.000000, 0.049868, 0.296543, -0.432353, 0.000000, 0.159216, 0.033964, -0.067928, 0.000022, -0.000024, 0.029230, -0.058461, 0.000000, 0.010077, 0.538786
4285, 0.000000, 0.049876, 0.296549, -0.432362, 0.000000, 0.159219, 0.033966, -0.067932, 0.000022, -0.000024, 0.029233, -0.058467, 0.000000, 0.010082, 0.538979
4286, 0.000000, 0.049882, 0.296555, -0.432371, 0.000000, 0.159225, 0.033968, -0.067936, 0.000022, -0.000024, 0.029236, -0.058472, 0.000000, 0.010086, 0.539164
4287, 0.000000, 0.049886, 0.296561, -0.432380, 0.000000, 0.159231, 0.033970, -0.067940, 0.000022, -0.000024, 0.029239, -0.058478, 0.000000, 0.010088, 0.539322
4288, 0.000000, 0.049887, 0.296568, -0.432388, 0.000000, 0.159238, 0.033972, -0.067945, 0.000022, -0.000024, 0.029242, -0.058485, 0.000000, 0.010088, 0.539442
4289, 0.000000, 0.049886, 0.296575, -0.432397, 0.000000, 0.159245, 0.033975, -0.067950, 0.000022, -0.000024, 0.029245, -0.058491, 0.000000, 0.010086, 0.539521
4290, 0.000000, 0.049882, 0.296582, -0.432406, 0.000000, 0.159252, 0.033977, -0.067955, 0.000022, -0.000024, 0.029248, -0.058497, 0.000000, 0.010082, 0.539561
4291, 0.000000, 0.049876, 0.296589, -0.432414, 0.000000, 0.159259, 0.033980, -0.067960, 0.000022, -0.000024, 0.029252, -0.058503, 0.000000, 0.010077, 0.539575
4292, 0.000000, 0.049866, 0.296597, -0.432423, 0.000000, 0.159270, 0.033983, -0.067965, 0.000022, -0.000024, 0.029255, -0.058510, 0.000000, 0.010071, 0.539590
4293, 0.000000, 0.049853, 0.296604, -0.432431, 0.000000, 0.159286, 0.033985, -0.067971, 0.000022, -0.000024, 0.029258, -0.058517, 0.000000, 0.010067, 0.539645
4294, 0.000000, 0.049837, 0.296612, -0.432440, 0.000000, 0.159307, 0.033988, -0.067977, 0.000022, -0.000024, 0.029262, -0.058524, 0.000000, 0.010065, 0.539773
4295, 0.000000, 0.049820, 0.296620, -0.432448, 0.000000, 0.159333, 0.033991, -0.067983, 0.000022, -0.000024, 0.029266, -0.058531, 0.000000, 0.010066, 0.539983
4296, 0.000000, 0.049802, 0.296629, -0.432456, 0.000000, 0.159362, 0.033994, -0.067989, 0.000022, -0.000024, 0.029269, -0.058539, 0.000000, 0.010070, 0.540248
4297, 0.000000, 0.049785, 0.296637, -0.432464, 0.000000, 0.159389, 0.033998, -0.067995, 0.000022, -0.000024, 0.029273, -0.058546, 0.000000, 0.010074, 0.540520
4298, 0.000000, 0.049770, 0.296645, -0.432472, 0.000000, 0.159413, 0.034001, -0.068001, 0.000022, -0.000024, 0.029276, -0.058553, 0.000000, 0.010077, 0.540762
4299, 0.000000, 0.049759, 0.296653, -0.432480, 0.000000, 0.159432, 0.034004, -0.068007, 0.000022, -0.000024, 0.029280, -0.058559, 0.000000, 0.010078, 0.540965
4300, 0.000000, 0.049752, 0.296661, -0.432488, 0.000000, 0.159445, 0.034007, -0.068013, 0.000022, -0.000024, 0.029282, -0.058564, 0.000000, 0.010079, 0.541149
4301, 0.000000, 0.049753, 0.296668, -0.432496, 0.000000, 0.159451, 0.034009, -0.068019, 0.000022, -0.000024, 0.029285, -0.058569, 0.000000, 0.010080, 0.541338
4302, 0.000000, 0.049759, 0.296676, -0.432504, 0.000000, 0.159452, 0.034012, -0.068024, 0.000022, -0.000024, 0.029287, -0.058573, 0.000000, 0.010082, 0.541536
4303, 0.000000, 0.049771, 0.296683, -0.432512, 0.000000, 0.159447, 0.034015, -0.068030, 0.000022, -0.000024, 0.029288, -0.058577, 0.000000, 0.010084, 0.541736
4304, 0.000000, 0.049786, 0.296690, -0.432520, 0.000000, 0.159440, 0.034018, -0.068035, 0.000022, -0.000024, 0.029290, -0.058580, 0.000000, 0.010086, 0.541927
4305, 0.000000, 0.049802, 0.296696, -0.432528, 0.000000, 0.159432, 0.034020, -0.068040, 0.000022, -0.000024, 0.029292, -0.058584, 0.000000, 0.010088, 0.542115
4306, 0.000000, 0.049817, 0.296703, -0.432536, 0.000000, 0.159425, 0.034023, -0.068046, 0.000022, -0.000023, 0.029294, -0.058587, 0.000000, 0.010091, 0.542321
4307, 0.000000, 0.049832, 0.296709, -0.432544, 0.000000, 0.159422, 0.034025, -0.068051, 0.000022, -0.000023, 0.029296, -0.058592, 0.000000, 0.010096, 0.542576
4308, 0.000000, 0.049846, 0.296714, -0.432552, 0.000000, 0.159424, 0.034028, -0.068056, 0.000022, -0.000023, 0.029298, -0.058596, 0.000000, 0.010104, 0.542904
4309, 0.000000, 0.049859, 0.296720, -0.432560, 0.000000, 0.159430, 0.034031, -0.068062, 0.000022, -0.000023, 0.029301, -0.058602, 0.000000, 0.010114, 0.543306
4310, 0.000000, 0.049871, 0.296725, -0.432568, 0.000000, 0.159438, 0.034034, -0.068067, 0.000022, -0.000023, 0.029304, -0.058607, 0.000000, 0.010127, 0.543753
4311, 0.000000, 0.049883, 0.296730, -0.432576, 0.000000, 0.159448, 0.034036, -0.068073, 0.000022, -0.000023, 0.029306, -0.058613, 0.000000, 0.010140, 0.544203
4312, 0.000000, 0.049895, 0.296735, -0.432585, 0.000000, 0.159457, 0.034039, -0.068078, 0.000022, -0.000023, 0.029309, -0.058618, 0.000000, 0.010151, 0.544621
4313, 0.000000, 0.049905, 0.296739, -0.432593, 0.000000, 0.159465, 0.034042, -0.068084, 0.000022, -0.000023, 0.029312, -0.058624, 0.000000, 0.010161, 0.544988
4314, 0.000000, 0.049915, 0.296743, -0.432602, 0.000000, 0.159473, 0.034045, -0.068089, 0.000022, -0.000023, 0.029315, -0.058631, 0.000000, 0.010168, 0.545312
4315, 0.000000, 0.049924, 0.296748, -0.432610, 0.000000, 0.159481, 0.034047, -0.068095, 0.000022, -0.000023, 0.029319, -0.058637, 0.000000, 0.010174, 0.545604
4316, 0.000000, 0.049931, 0.296752, -0.432619, 0.000000, 0.159490, 0.034050, -0.068101, 0.000022, -0.000023, 0.029322, -0.058644, 0.000000, 0.010179, 0.545871
4317, 0.000000, 0.049937, 0.296756, -0.432628, 0.000000, 0.159499, 0.034053, -0.068106, 0.000022, -0.000023, 0.029326, -0.058652, 0.000000, 0.010182, 0.546102
4318, 0.000000, 0.049940, 0.296760, -0.432638, 0.000000, 0.159510, 0.034056, -0.068112, 0.000022, -0.000023, 0.029330, -0.058661, 0.000000, 0.010184, 0.546283
4319, 0.000000, 0.049940, 0.296764, -0.432647, 0.000000, 0.159521, 0.034059, -0.068118, 0.000022, -0.000023, 0.029335, -0.058670, 0.000000, 0.010182, 0.546407
4320, 0.000000, 0.049938, 0.296768, -0.432657, 0.000000, 0.159533, 0.034062, -0.068124, 0.000022, -0.000023, 0.029340, -0.058679, 0.000000, 0.010179, 0.546487
4321, 0.000000, 0.049934, 0.296772, -0.432667, 0.000000, 0.159547, 0.034065, -0.068129, 0.000022, -0.000023, 0.029345, -0.058689, 0.000000, 0.010175, 0.546556
4322, 0.000000, 0.049930, 0.296776, -0.432676, 0.000000, 0.159562, 0.034068, -0.068135, 0.000022, -0.000023, 0.029350, -0.058700, 0.000000, 0.010172, 0.546653
4323, 0.000000, 0.049925, 0.296780, -0.432686, 0.000000, 0.159581, 0.034071, -0.068141, 0.000022, -0.000023, 0.029355, -0.058711, 0.000000, 0.010171, 0.546802
4324, 0.000000, 0.049920, 0.296784, -0.432696, 0.000000, 0.159601, 0.034074, -0.068147, 0.000022, -0.000023, 0.029361, -0.058722, 0.000000, 0.010173, 0.547003
4325, 0.000000, 0.049916, 0.296788, -0.432706, 0.000000, 0.159622, 0.034077, -0.068153, 0.000022, -0.000023, 0.029367, -0.058734, 0.000000, 0.010176, 0.547245
4326, 0.000000, 0.049913, 0.296792, -0.432715, 0.000000, 0.159644, 0.034080, -0.068159, 0.000022, -0.000023, 0.029372, -0.058745, 0.000000, 0.010179, 0.547506
4327, 0.000000, 0.049909, 0.296796, -0.432725, 0.000000, 0.159666, 0.034083, -0.068165, 0.000022, -0.000023, 0.029378, -0.058756, 0.000000, 0.010183, 0.547762
4328, 0.000000, 0.049904, 0.296799, -0.432734, 0.000000, 0.159686, 0.034086, -0.068171, 0.000022, -0.000023, 0.029383, -0.058767, 0.000000, 0.010185, 0.547983
4329, 0.000000, 0.049898, 0.296802, -0.432742, 0.000000, 0.159706, 0.034089, -0.068177, 0.000022, -0.000023, 0.029388, -0.058777, 0.000000, 0.010185, 0.548145
4330, 0.000000, 0.049891, 0.296805, -0.432750, 0.000000, 0.159724, 0.034092, -0.068183, 0.000022, -0.000023, 0.029393, -0.058787, 0.000000, 0.010183, 0.548242
4331, 0.000000, 0.049882, 0.296808, -0.432758, 0.000000, 0.159741, 0.034095, -0.068189, 0.000022, -0.000023, 0.029398, -0.058796, 0.000000, 0.010179, 0.548292
4332, 0.000000, 0.049872, 0.296810, -0.432765, 0.000000, 0.159759, 0.034098, -0.068195, 0.000022, -0.000023, 0.029402, -0.058804, 0.000000, 0.010174, 0.548331
4333, 0.000000, 0.049862, 0.296812, -0.432771, 0.000000, 0.159777, 0.034100, -0.068201, 0.000022, -0.000023, 0.029406, -0.058812, 0.000000, 0.010171, 0.548392
4334, 0.000000, 0.049853, 0.296813, -0.432777, 0.000000, 0.159794, 0.034103, -0.068207, 0.000022, -0.000023, 0.029410, -0.058819, 0.000000, 0.010169, 0.548485
4335, 0.000000, 0.049848, 0.296815, -0.432783, 0.000000, 0.159809, 0.034106, -0.068212, 0.000022, -0.000023, 0.029413, -0.058826, 0.000000, 0.010169, 0.548598
4336, 0.000000, 0.049849, 0.296816, -0.432788, 0.000000, 0.159818, 0.034109, -0.068218, 0.000022, -0.000023, 0.029416, -0.058831, 0.000000, 0.010169, 0.548712
4337, 0.000000, 0.049856, 0.296817, -0.432792, 0.000000, 0.159820, 0.034112, -0.068223, 0.000022, -0.000023, 0.029418, -0.058836, 0.000000, 0.010169, 0.548826
4338, 0.000000, 0.049870, 0.296817, -0.432796, 0.000000, 0.159815, 0.034114, -0.068229, 0.000022, -0.000023, 0.029420, -0.058840, 0.000000, 0.010171, 0.548962
4339, 0.000000, 0.049889, 0.296817, -0.432800, 0.000000, 0.159808, 0.034117, -0.068234, 0.000021, -0.000023, 0.029422, -0.058844, 0.000000, 0.010174, 0.549143
4340, 0.000000, 0.049909, 0.296818, -0.432803, 0.000000, 0.159802, 0.034120, -0.068239, 0.000021, -0.000023, 0.029424, -0.058848, 0.000000, 0.010180, 0.549375
4341, 0.000000, 0.049926, 0.296818, -0.432805, 0.000000, 0.159799, 0.034122, -0.068245, 0.000021, -0.000023, 0.029426, -0.058852, 0.000000, 0.010188, 0.549635
4342, 0.000000, 0.049939, 0.296818, -0.432808, 0.000000, 0.159801, 0.034125, -0.068250, 0.000021, -0.000023, 0.029428, -0.058856, 0.000000, 0.010195, 0.549880
