TIME_STEP, acou_kinetic, dipo_kinetic, short_range, long_range, dipole_E_field, unharmonic, homo_strain, homo_coupling, homo_strain_int, homo_coupling_i, inho_strain, inho_coupling, inho_modulation, total_energy, H_Nose_Poincare
1920, 0.000000, 0.041773, 0.275023, -0.403495, 0.000000, 0.137621, 0.027292, -0.054584, 0.000125, 0.000042, 0.021614, -0.043227, 0.000000, 0.002185, 0.132815
1921, 0.000000, 0.041775, 0.275028, -0.403499, 0.000000, 0.137624, 0.027292, -0.054583, 0.000125, 0.000042, 0.021617, -0.043234, 0.000000, 0.002186, 0.133010
1922, 0.000000, 0.041777, 0.275032, -0.403503, 0.000000, 0.137626, 0.027292, -0.054583, 0.000125, 0.000042, 0.021621, -0.043241, 0.000000, 0.002188, 0.133209
1923, 0.000000, 0.041780, 0.275037, -0.403507, 0.000000, 0.137628, 0.027291, -0.054583, 0.000125, 0.000042, 0.021624, -0.043248, 0.000000, 0.002191, 0.133410
1924, 0.000000, 0.041784, 0.275041, -0.403511, 0.000000, 0.137630, 0.027291, -0.054583, 0.000125, 0.000042, 0.021627, -0.043255, 0.000000, 0.002193, 0.133610
1925, 0.000000, 0.041788, 0.275045, -0.403514, 0.000000, 0.137631, 0.027291, -0.054582, 0.000125, 0.000042, 0.021631, -0.043261, 0.000000, 0.002196, 0.133808
1926, 0.000000, 0.041793, 0.275049, -0.403518, 0.000000, 0.137632, 0.027291, -0.054582, 0.000125, 0.000042, 0.021634, -0.043268, 0.000000, 0.002199, 0.134001
1927, 0.000000, 0.041799, 0.275053, -0.403521, 0.000000, 0.137631, 0.027291, -0.054581, 0.000125, 0.000042, 0.021637, -0.043274, 0.000000, 0.002202, 0.134189
1928, 0.000000, 0.041806, 0.275057, -0.403524, 0.000000, 0.137630, 0.027290, -0.054581, 0.000125, 0.000042, 0.021640, -0.043281, 0.000000, 0.002206, 0.134371
1929, 0.000000, 0.041813, 0.275060, -0.403527, 0.000000, 0.137628, 0.027290, -0.054580, 0.000125, 0.000042, 0.021643, -0.043287, 0.000000, 0.002209, 0.134548
1930, 0.000000, 0.041822, 0.275063, -0.403530, 0.000000, 0.137626, 0.027290, -0.054580, 0.000125, 0.000042, 0.021646, -0.043293, 0.000000, 0.002212, 0.134720
1931, 0.000000, 0.041830, 0.275067, -0.403533, 0.000000, 0.137623, 0.027290, -0.054579, 0.000125, 0.000042, 0.021649, -0.043299, 0.000000, 0.002215, 0.134888
1932, 0.000000, 0.041838, 0.275070, -0.403536, 0.000000, 0.137620, 0.027289, -0.054579, 0.000125, 0.000042, 0.021652, -0.043305, 0.000000, 0.002219, 0.135050
1933, 0.000000, 0.041847, 0.275073, -0.403539, 0.000000, 0.137618, 0.027289, -0.054578, 0.000125, 0.000042, 0.021655, -0.043311, 0.000000, 0.002222, 0.135205
1934, 0.000000, 0.041855, 0.275076, -0.403542, 0.000000, 0.137616, 0.027289, -0.054577, 0.000125, 0.000042, 0.021659, -0.043317, 0.000000, 0.002225, 0.135353
1935, 0.000000, 0.041863, 0.275079, -0.403545, 0.000000, 0.137614, 0.027288, -0.054577, 0.000125, 0.000042, 0.021662, -0.043323, 0.000000, 0.002228, 0.135491
1936, 0.000000, 0.041870, 0.275082, -0.403548, 0.000000, 0.137613, 0.027288, -0.054576, 0.000125, 0.000042, 0.021665, -0.043330, 0.000000, 0.002231, 0.135618
1937, 0.000000, 0.041877, 0.275085, -0.403551, 0.000000, 0.137611, 0.027288, -0.054576, 0.000125, 0.000042, 0.021668, -0.043336, 0.000000, 0.002234, 0.135733
1938, 0.000000, 0.041883, 0.275088, -0.403555, 0.000000, 0.137610, 0.027287, -0.054575, 0.000125, 0.000042, 0.021671, -0.043343, 0.000000, 0.002235, 0.135837
1939, 0.000000, 0.041889, 0.275091, -0.403559, 0.000000, 0.137610, 0.027287, -0.054575, 0.000125, 0.000042, 0.021675, -0.043349, 0.000000, 0.002237, 0.135930
1940, 0.000000, 0.041895, 0.275094, -0.403563, 0.000000, 0.137610, 0.027287, -0.054574, 0.000125, 0.000042, 0.021678, -0.043356, 0.000000, 0.002238, 0.136013
1941, 0.000000, 0.041900, 0.275098, -0.403568, 0.000000, 0.137610, 0.027287, -0.054574, 0.000125, 0.000042, 0.021681, -0.043363, 0.000000, 0.002239, 0.136087
1942, 0.000000, 0.041905, 0.275101, -0.403573, 0.000000, 0.137610, 0.027287, -0.054573, 0.000125, 0.000042, 0.021685, -0.043369, 0.000000, 0.002240, 0.136152
1943, 0.000000, 0.041910, 0.275105, -0.403578, 0.000000, 0.137611, 0.027287, -0.054573, 0.000125, 0.000042, 0.021688, -0.043376, 0.000000, 0.002241, 0.136207
1944, 0.000000, 0.041915, 0.275108, -0.403583, 0.000000, 0.137611, 0.027287, -0.054573, 0.000125, 0.000042, 0.021691, -0.043383, 0.000000, 0.002241, 0.136251
1945, 0.000000, 0.041920, 0.275112, -0.403589, 0.000000, 0.137611, 0.027287, -0.054573, 0.000125, 0.000042, 0.021695, -0.043390, 0.000000, 0.002240, 0.136286
1946, 0.000000, 0.041925, 0.275116, -0.403596, 0.000000, 0.137611, 0.027287, -0.054573, 0.000125, 0.000042, 0.021698, -0.043397, 0.000000, 0.002239, 0.136313
1947, 0.000000, 0.041930, 0.275120, -0.403602, 0.000000, 0.137612, 0.027287, -0.054573, 0.000125, 0.000042, 0.021702, -0.043403, 0.000000, 0.002238, 0.136333
1948, 0.000000, 0.041935, 0.275125, -0.403610, 0.000000, 0.137612, 0.027287, -0.054574, 0.000125, 0.000043, 0.021705, -0.043410, 0.000000, 0.002237, 0.136350
1949, 0.000000, 0.041940, 0.275129, -0.403617, 0.000000, 0.137612, 0.027287, -0.054574, 0.000125, 0.000043, 0.021708, -0.043417, 0.000000, 0.002236, 0.136367
1950, 0.000000, 0.041945, 0.275134, -0.403626, 0.000000, 0.137613, 0.027287, -0.054575, 0.000125, 0.000043, 0.021712, -0.043423, 0.000000, 0.002235, 0.136384
1951, 0.000000, 0.041950, 0.275140, -0.403634, 0.000000, 0.137614, 0.027288, -0.054575, 0.000125, 0.000043, 0.021715, -0.043430, 0.000000, 0.002234, 0.136403
1952, 0.000000, 0.041955, 0.275145, -0.403644, 0.000000, 0.137615, 0.027288, -0.054576, 0.000125, 0.000043, 0.021718, -0.043437, 0.000000, 0.002233, 0.136425
1953, 0.000000, 0.041961, 0.275151, -0.403653, 0.000000, 0.137617, 0.027289, -0.054577, 0.000125, 0.000043, 0.021722, -0.043444, 0.000000, 0.002233, 0.136451
1954, 0.000000, 0.041966, 0.275157, -0.403664, 0.000000, 0.137619, 0.027289, -0.054579, 0.000125, 0.000043, 0.021725, -0.043451, 0.000000, 0.002232, 0.136481
1955, 0.000000, 0.041971, 0.275164, -0.403674, 0.000000, 0.137622, 0.027290, -0.054580, 0.000125, 0.000043, 0.021729, -0.043458, 0.000000, 0.002231, 0.136515
1956, 0.000000, 0.041976, 0.275171, -0.403686, 0.000000, 0.137625, 0.027291, -0.054582, 0.000125, 0.000043, 0.021732, -0.043465, 0.000000, 0.002231, 0.136552
1957, 0.000000, 0.041981, 0.275179, -0.403698, 0.000000, 0.137628, 0.027292, -0.054583, 0.000125, 0.000043, 0.021736, -0.043472, 0.000000, 0.002231, 0.136593
1958, 0.000000, 0.041986, 0.275187, -0.403710, 0.000000, 0.137632, 0.027293, -0.054585, 0.000125, 0.000043, 0.021739, -0.043479, 0.000000, 0.002230, 0.136636
1959, 0.000000, 0.041990, 0.275195, -0.403723, 0.000000, 0.137637, 0.027294, -0.054588, 0.000125, 0.000043, 0.021743, -0.043486, 0.000000, 0.002230, 0.136682
1960, 0.000000, 0.041994, 0.275204, -0.403737, 0.000000, 0.137642, 0.027295, -0.054590, 0.000125, 0.000043, 0.021747, -0.043493, 0.000000, 0.002229, 0.136732
1961, 0.000000, 0.041998, 0.275213, -0.403751, 0.000000, 0.137647, 0.027296, -0.054593, 0.000125, 0.000043, 0.021750, -0.043501, 0.000000, 0.002229, 0.136786
1962, 0.000000, 0.042001, 0.275223, -0.403766, 0.000000, 0.137654, 0.027298, -0.054596, 0.000125, 0.000043, 0.021754, -0.043509, 0.000000, 0.002228, 0.136845
1963, 0.000000, 0.042003, 0.275234, -0.403781, 0.000000, 0.137662, 0.027299, -0.054599, 0.000125, 0.000043, 0.021758, -0.043517, 0.000000, 0.002228, 0.136912
1964, 0.000000, 0.042005, 0.275245, -0.403797, 0.000000, 0.137670, 0.027301, -0.054602, 0.000125, 0.000043, 0.021762, -0.043525, 0.000000, 0.002228, 0.136986
1965, 0.000000, 0.042007, 0.275256, -0.403813, 0.000000, 0.137680, 0.027303, -0.054606, 0.000125, 0.000043, 0.021767, -0.043533, 0.000000, 0.002228, 0.137068
1966, 0.000000, 0.042007, 0.275268, -0.403830, 0.000000, 0.137690, 0.027305, -0.054610, 0.000125, 0.000043, 0.021771, -0.043542, 0.000000, 0.002229, 0.137158
1967, 0.000000, 0.042007, 0.275281, -0.403847, 0.000000, 0.137702, 0.027307, -0.054614, 0.000125, 0.000043, 0.021775, -0.043550, 0.000000, 0.002229, 0.137255
1968, 0.000000, 0.042007, 0.275294, -0.403865, 0.000000, 0.137714, 0.027309, -0.054618, 0.000125, 0.000043, 0.021780, -0.043559, 0.000000, 0.002230, 0.137360
1969, 0.000000, 0.042006, 0.275308, -0.403883, 0.000000, 0.137728, 0.027311, -0.054622, 0.000125, 0.000043, 0.021784, -0.043568, 0.000000, 0.002231, 0.137474
1970, 0.000000, 0.042005, 0.275322, -0.403902, 0.000000, 0.137742, 0.027314, -0.054627, 0.000125, 0.000043, 0.021789, -0.043578, 0.000000, 0.002232, 0.137597
1971, 0.000000, 0.042003, 0.275337, -0.403921, 0.000000, 0.137757, 0.027316, -0.054632, 0.000125, 0.000043, 0.021794, -0.043587, 0.000000, 0.002234, 0.137731
1972, 0.000000, 0.042001, 0.275352, -0.403941, 0.000000, 0.137773, 0.027319, -0.054637, 0.000125, 0.000043, 0.021798, -0.043597, 0.000000, 0.002236, 0.137876
1973, 0.000000, 0.041998, 0.275368, -0.403961, 0.000000, 0.137789, 0.027321, -0.054643, 0.000125, 0.000043, 0.021803, -0.043607, 0.000000, 0.002238, 0.138030
1974, 0.000000, 0.041996, 0.275384, -0.403982, 0.000000, 0.137807, 0.027324, -0.054648, 0.000125, 0.000043, 0.021808, -0.043617, 0.000000, 0.002240, 0.138191
1975, 0.000000, 0.041993, 0.275401, -0.404003, 0.000000, 0.137825, 0.027327, -0.054654, 0.000125, 0.000043, 0.021813, -0.043627, 0.000000, 0.002243, 0.138357
1976, 0.000000, 0.041990, 0.275418, -0.404025, 0.000000, 0.137843, 0.027330, -0.054660, 0.000125, 0.000043, 0.021818, -0.043637, 0.000000, 0.002246, 0.138525
1977, 0.000000, 0.041987, 0.275436, -0.404047, 0.000000, 0.137861, 0.027333, -0.054666, 0.000125, 0.000043, 0.021824, -0.043647, 0.000000, 0.002249, 0.138694
1978, 0.000000, 0.041983, 0.275454, -0.404069, 0.000000, 0.137880, 0.027336, -0.054672, 0.000125, 0.000043, 0.021829, -0.043657, 0.000000, 0.002252, 0.138863
1979, 0.000000, 0.041980, 0.275472, -0.404092, 0.000000, 0.137898, 0.027339, -0.054678, 0.000125, 0.000043, 0.021834, -0.043667, 0.000000, 0.002254, 0.139033
1980, 0.000000, 0.041978, 0.275491, -0.404116, 0.000000, 0.137917, 0.027342, -0.054684, 0.000125, 0.000043, 0.021839, -0.043678, 0.000000, 0.002258, 0.139206
1981, 0.000000, 0.041976, 0.275510, -0.404139, 0.000000, 0.137935, 0.027345, -0.054691, 0.000125, 0.000043, 0.021844, -0.043688, 0.000000, 0.002261, 0.139382
1982, 0.000000, 0.041974, 0.275530, -0.404164, 0.000000, 0.137954, 0.027349, -0.054697, 0.000125, 0.000043, 0.021849, -0.043698, 0.000000, 0.002264, 0.139562
1983, 0.000000, 0.041973, 0.275550, -0.404188, 0.000000, 0.137972, 0.027352, -0.054704, 0.000125, 0.000043, 0.021854, -0.043708, 0.000000, 0.002268, 0.139743
1984, 0.000000, 0.041973, 0.275570, -0.404214, 0.000000, 0.137989, 0.027355, -0.054711, 0.000125, 0.000043, 0.021859, -0.043718, 0.000000, 0.002272, 0.139924
1985, 0.000000, 0.041973, 0.275591, -0.404239, 0.000000, 0.138006, 0.027359, -0.054717, 0.000125, 0.000043, 0.021864, -0.043728, 0.000000, 0.002276, 0.140101
1986, 0.000000, 0.041974, 0.275612, -0.404265, 0.000000, 0.138022, 0.027362, -0.054724, 0.000125, 0.000043, 0.021869, -0.043737, 0.000000, 0.002280, 0.140274
1987, 0.000000, 0.041976, 0.275633, -0.404292, 0.000000, 0.138038, 0.027365, -0.054731, 0.000125, 0.000043, 0.021873, -0.043747, 0.000000, 0.002284, 0.140442
1988, 0.000000, 0.041979, 0.275654, -0.404319, 0.000000, 0.138053, 0.027369, -0.054738, 0.000125, 0.000043, 0.021878, -0.043756, 0.000000, 0.002288, 0.140606
1989, 0.000000, 0.041982, 0.275676, -0.404347, 0.000000, 0.138067, 0.027372, -0.054745, 0.000125, 0.000043, 0.021883, -0.043766, 0.000000, 0.002292, 0.140767
1990, 0.000000, 0.041986, 0.275698, -0.404376, 0.000000, 0.138082, 0.027376, -0.054752, 0.000125, 0.000043, 0.021888, -0.043775, 0.000000, 0.002296, 0.140928
1991, 0.000000, 0.041991, 0.275721, -0.404404, 0.000000, 0.138096, 0.027379, -0.054759, 0.000125, 0.000043, 0.021892, -0.043785, 0.000000, 0.002300, 0.141086
1992, 0.000000, 0.041996, 0.275743, -0.404434, 0.000000, 0.138110, 0.027383, -0.054766, 0.000125, 0.000043, 0.021897, -0.043794, 0.000000, 0.002304, 0.141241
1993, 0.000000, 0.042001, 0.275766, -0.404464, 0.000000, 0.138124, 0.027386, -0.054773, 0.000125, 0.000043, 0.021902, -0.043803, 0.000000, 0.002308, 0.141391
1994, 0.000000, 0.042007, 0.275789, -0.404495, 0.000000, 0.138138, 0.027390, -0.054780, 0.000125, 0.000043, 0.021907, -0.043813, 0.000000, 0.002312, 0.141533
1995, 0.000000, 0.042013, 0.275813, -0.404526, 0.000000, 0.138152, 0.027393, -0.054787, 0.000125, 0.000043, 0.021911, -0.043823, 0.000000, 0.002315, 0.141667
1996, 0.000000, 0.042018, 0.275837, -0.404557, 0.000000, 0.138166, 0.027397, -0.054794, 0.000125, 0.000043, 0.021916, -0.043832, 0.000000, 0.002319, 0.141791
1997, 0.000000, 0.042024, 0.275861, -0.404590, 0.000000, 0.138181, 0.027400, -0.054801, 0.000125, 0.000043, 0.021921, -0.043842, 0.000000, 0.002322, 0.141903
1998, 0.000000, 0.042029, 0.275885, -0.404623, 0.000000, 0.138195, 0.027404, -0.054808, 0.000125, 0.000043, 0.021926, -0.043853, 0.000000, 0.002324, 0.142006
1999, 0.000000, 0.042034, 0.275910, -0.404656, 0.000000, 0.138210, 0.027408, -0.054815, 0.000125, 0.000043, 0.021932, -0.043863, 0.000000, 0.002327, 0.142100
2000, 0.000000, 0.042038, 0.275934, -0.404690, 0.000000, 0.138226, 0.027411, -0.054823, 0.000125, 0.000043, 0.021937, -0.043874, 0.000000, 0.002329, 0.142188
2001, 0.000000, 0.042042, 0.275959, -0.404725, 0.000000, 0.138243, 0.027415, -0.054830, 0.000125, 0.000043, 0.021942, -0.043885, 0.000000, 0.002331, 0.142272
2002, 0.000000, 0.042046, 0.275985, -0.404760, 0.000000, 0.138261, 0.027419, -0.054837, 0.000125, 0.000043, 0.021948, -0.043896, 0.000000, 0.002333, 0.142354
2003, 0.000000, 0.042049, 0.276010, -0.404795, 0.000000, 0.138279, 0.027422, -0.054845, 0.000125, 0.000043, 0.021954, -0.043907, 0.000000, 0.002336, 0.142435
2004, 0.000000, 0.042052, 0.276036, -0.404831, 0.000000, 0.138298, 0.027426, -0.054852, 0.000125, 0.000043, 0.021959, -0.043919, 0.000000, 0.002338, 0.142517
2005, 0.000000, 0.042054, 0.276062, -0.404868, 0.000000, 0.138319, 0.027430, -0.054860, 0.000125, 0.000043, 0.021965, -0.043931, 0.000000, 0.002340, 0.142601
2006, 0.000000, 0.042057, 0.276088, -0.404905, 0.000000, 0.138340, 0.027434, -0.054867, 0.000125, 0.000043, 0.021971, -0.043943, 0.000000, 0.002343, 0.142686
2007, 0.000000, 0.042059, 0.276114, -0.404942, 0.000000, 0.138361, 0.027438, -0.054875, 0.000125, 0.000043, 0.021978, -0.043955, 0.000000, 0.002346, 0.142773
2008, 0.000000, 0.042062, 0.276141, -0.404980, 0.000000, 0.138383, 0.027441, -0.054883, 0.000125, 0.000043, 0.021984, -0.043967, 0.000000, 0.002349, 0.142860
2009, 0.000000, 0.042064, 0.276167, -0.405018, 0.000000, 0.138404, 0.027445, -0.054890, 0.000125, 0.000043, 0.021990, -0.043980, 0.000000, 0.002352, 0.142948
2010, 0.000000, 0.042067, 0.276194, -0.405056, 0.000000, 0.138426, 0.027449, -0.054898, 0.000125, 0.000043, 0.021996, -0.043992, 0.000000, 0.002355, 0.143034
2011, 0.000000, 0.042071, 0.276221, -0.405095, 0.000000, 0.138447, 0.027453, -0.054906, 0.000125, 0.000043, 0.022002, -0.044004, 0.000000, 0.002358, 0.143118
2012, 0.000000, 0.042075, 0.276247, -0.405134, 0.000000, 0.138468, 0.027457, -0.054914, 0.000125, 0.000043, 0.022008, -0.044016, 0.000000, 0.002360, 0.143200
2013, 0.000000, 0.042079, 0.276274, -0.405173, 0.000000, 0.138488, 0.027461, -0.054921, 0.000125, 0.000043, 0.022014, -0.044028, 0.000000, 0.002363, 0.143279
2014, 0.000000, 0.042085, 0.276301, -0.405212, 0.000000, 0.138508, 0.027464, -0.054929, 0.000125, 0.000043, 0.022020, -0.044039, 0.000000, 0.002366, 0.143358
2015, 0.000000, 0.042091, 0.276328, -0.405251, 0.000000, 0.138526, 0.027468, -0.054937, 0.000125, 0.000043, 0.022025, -0.044051, 0.000000, 0.002369, 0.143436
2016, 0.000000, 0.042098, 0.276355, -0.405291, 0.000000, 0.138544, 0.027472, -0.054944, 0.000125, 0.000043, 0.022031, -0.044062, 0.000000, 0.002372, 0.143515
2017, 0.000000, 0.042105, 0.276382, -0.405330, 0.000000, 0.138561, 0.027476, -0.054952, 0.000125, 0.000043, 0.022036, -0.044073, 0.000000, 0.002375, 0.143596
2018, 0.000000, 0.042113, 0.276409, -0.405370, 0.000000, 0.138578, 0.027480, -0.054960, 0.000125, 0.000043, 0.022042, -0.044083, 0.000000, 0.002378, 0.143681
2019, 0.000000, 0.042122, 0.276436, -0.405409, 0.000000, 0.138595, 0.027484, -0.054968, 0.000125, 0.000043, 0.022047, -0.044094, 0.000000, 0.002381, 0.143771
2020, 0.000000, 0.042130, 0.276464, -0.405449, 0.000000, 0.138611, 0.027488, -0.054975, 0.000125, 0.000043, 0.022052, -0.044104, 0.000000, 0.002385, 0.143867
2021, 0.000000, 0.042139, 0.276491, -0.405488, 0.000000, 0.138628, 0.027492, -0.054983, 0.000125, 0.000043, 0.022057, -0.044114, 0.000000, 0.002389, 0.143968
2022, 0.000000, 0.042147, 0.276518, -0.405527, 0.000000, 0.138644, 0.027495, -0.054991, 0.000125, 0.000043, 0.022062, -0.044124, 0.000000, 0.002393, 0.144074
2023, 0.000000, 0.042156, 0.276545, -0.405566, 0.000000, 0.138660, 0.027499, -0.054999, 0.000125, 0.000043, 0.022067, -0.044134, 0.000000, 0.002397, 0.144184
2024, 0.000000, 0.042164, 0.276572, -0.405605, 0.000000, 0.138676, 0.027503, -0.055007, 0.000125, 0.000043, 0.022072, -0.044144, 0.000000, 0.002400, 0.144296
2025, 0.000000, 0.042172, 0.276599, -0.405644, 0.000000, 0.138693, 0.027507, -0.055014, 0.000125, 0.000043, 0.022077, -0.044154, 0.000000, 0.002404, 0.144411
2026, 0.000000, 0.042180, 0.276626, -0.405682, 0.000000, 0.138709, 0.027511, -0.055022, 0.000125, 0.000043, 0.022082, -0.044164, 0.000000, 0.002408, 0.144529
2027, 0.000000, 0.042187, 0.276652, -0.405720, 0.000000, 0.138725, 0.027515, -0.055030, 0.000125, 0.000043, 0.022087, -0.044174, 0.000000, 0.002412, 0.144649
2028, 0.000000, 0.042194, 0.276679, -0.405758, 0.000000, 0.138742, 0.027519, -0.055038, 0.000125, 0.000043, 0.022092, -0.044184, 0.000000, 0.002415, 0.144770
2029, 0.000000, 0.042200, 0.276706, -0.405795, 0.000000, 0.138759, 0.027523, -0.055046, 0.000125, 0.000043, 0.022097, -0.044194, 0.000000, 0.002418, 0.144891
2030, 0.000000, 0.042206, 0.276733, -0.405832, 0.000000, 0.138776, 0.027527, -0.055054, 0.000125, 0.000043, 0.022102, -0.044205, 0.000000, 0.002421, 0.145013
2031, 0.000000, 0.042210, 0.276759, -0.405869, 0.000000, 0.138794, 0.027531, -0.055062, 0.000125, 0.000043, 0.022108, -0.044216, 0.000000, 0.002424, 0.145137
2032, 0.000000, 0.042214, 0.276786, -0.405905, 0.000000, 0.138812, 0.027535, -0.055071, 0.000125, 0.000043, 0.022113, -0.044227, 0.000000, 0.002427, 0.145263
2033, 0.000000, 0.042217, 0.276812, -0.405941, 0.000000, 0.138831, 0.027539, -0.055079, 0.000125, 0.000043, 0.022119, -0.044238, 0.000000, 0.002430, 0.145394
2034, 0.000000, 0.042218, 0.276838, -0.405977, 0.000000, 0.138851, 0.027544, -0.055087, 0.000125, 0.000043, 0.022125, -0.044249, 0.000000, 0.002432, 0.145529
2035, 0.000000, 0.042219, 0.276865, -0.406012, 0.000000, 0.138872, 0.027548, -0.055095, 0.000125, 0.000043, 0.022130, -0.044261, 0.000000, 0.002435, 0.145668
2036, 0.000000, 0.042219, 0.276891, -0.406046, 0.000000, 0.138893, 0.027552, -0.055104, 0.000125, 0.000043, 0.022136, -0.044273, 0.000000, 0.002437, 0.145810
2037, 0.000000, 0.042218, 0.276917, -0.406081, 0.000000, 0.138915, 0.027556, -0.055112, 0.000125, 0.000043, 0.022142, -0.044285, 0.000000, 0.002439, 0.145951
2038, 0.000000, 0.042215, 0.276942, -0.406114, 0.000000, 0.138937, 0.027560, -0.055120, 0.000125, 0.000043, 0.022148, -0.044297, 0.000000, 0.002441, 0.146087
2039, 0.000000, 0.042212, 0.276968, -0.406148, 0.000000, 0.138960, 0.027564, -0.055129, 0.000125, 0.000043, 0.022154, -0.044309, 0.000000, 0.002442, 0.146215
2040, 0.000000, 0.042208, 0.276993, -0.406181, 0.000000, 0.138982, 0.027568, -0.055137, 0.000125, 0.000043, 0.022160, -0.044321, 0.000000, 0.002442, 0.146334
2041, 0.000000, 0.042203, 0.277018, -0.406213, 0.000000, 0.139004, 0.027573, -0.055145, 0.000125, 0.000043, 0.022167, -0.044333, 0.000000, 0.002442, 0.146442
2042, 0.000000, 0.042198, 0.277043, -0.406246, 0.000000, 0.139026, 0.027577, -0.055153, 0.000125, 0.000043, 0.022173, -0.044345, 0.000000, 0.002441, 0.146542
2043, 0.000000, 0.042193, 0.277068, -0.406277, 0.000000, 0.139048, 0.027581, -0.055162, 0.000125, 0.000043, 0.022179, -0.044358, 0.000000, 0.002440, 0.146637
2044, 0.000000, 0.042187, 0.277092, -0.406309, 0.000000, 0.139069, 0.027585, -0.055170, 0.000125, 0.000043, 0.022185, -0.044370, 0.000000, 0.002439, 0.146732
2045, 0.000000, 0.042182, 0.277116, -0.406340, 0.000000, 0.139090, 0.027589, -0.055178, 0.000125, 0.000043, 0.022191, -0.044382, 0.000000, 0.002437, 0.146831
2046, 0.000000, 0.042177, 0.277140, -0.406371, 0.000000, 0.139111, 0.027593, -0.055186, 0.000125, 0.000043, 0.022197, -0.044394, 0.000000, 0.002437, 0.146938
2047, 0.000000, 0.042173, 0.277164, -0.406401, 0.000000, 0.139131, 0.027597, -0.055194, 0.000125, 0.000043, 0.022203, -0.044406, 0.000000, 0.002436, 0.147052
2048, 0.000000, 0.042169, 0.277187, -0.406431, 0.000000, 0.139152, 0.027601, -0.055201, 0.000125, 0.000043, 0.022209, -0.044418, 0.000000, 0.002436, 0.147176
2049, 0.000000, 0.042165, 0.277210, -0.406460, 0.000000, 0.139172, 0.027605, -0.055209, 0.000125, 0.000043, 0.022215, -0.044429, 0.000000, 0.002436, 0.147306
2050, 0.000000, 0.042162, 0.277232, -0.406489, 0.000000, 0.139192, 0.027608, -0.055217, 0.000125, 0.000043, 0.022221, -0.044441, 0.000000, 0.002437, 0.147440
2051, 0.000000, 0.042160, 0.277254, -0.406518, 0.000000, 0.139212, 0.027612, -0.055224, 0.000125, 0.000043, 0.022226, -0.044453, 0.000000, 0.002438, 0.147575
2052, 0.000000, 0.042157, 0.277276, -0.406547, 0.000000, 0.139231, 0.027616, -0.055231, 0.000125, 0.000043, 0.022232, -0.044464, 0.000000, 0.002438, 0.147705
2053, 0.000000, 0.042155, 0.277298, -0.406575, 0.000000, 0.139250, 0.027619, -0.055239, 0.000125, 0.000043, 0.022238, -0.044475, 0.000000, 0.002439, 0.147828
2054, 0.000000, 0.042154, 0.277319, -0.406603, 0.000000, 0.139267, 0.027623, -0.055246, 0.000125, 0.000043, 0.022243, -0.044486, 0.000000, 0.002439, 0.147940
2055, 0.000000, 0.042153, 0.277339, -0.406631, 0.000000, 0.139283, 0.027626, -0.055253, 0.000125, 0.000043, 0.022249, -0.044497, 0.000000, 0.002438, 0.148039
2056, 0.000000, 0.042152, 0.277360, -0.406659, 0.000000, 0.139299, 0.027630, -0.055259, 0.000125, 0.000043, 0.022254, -0.044507, 0.000000, 0.002437, 0.148125
2057, 0.000000, 0.042153, 0.277380, -0.406686, 0.000000, 0.139313, 0.027633, -0.055266, 0.000125, 0.000043, 0.022259, -0.044517, 0.000000, 0.002436, 0.148200
2058, 0.000000, 0.042154, 0.277399, -0.406713, 0.000000, 0.139325, 0.027636, -0.055272, 0.000125, 0.000043, 0.022264, -0.044527, 0.000000, 0.002434, 0.148268
2059, 0.000000, 0.042156, 0.277419, -0.406740, 0.000000, 0.139337, 0.027639, -0.055278, 0.000125, 0.000043, 0.022268, -0.044537, 0.000000, 0.002433, 0.148331
2060, 0.000000, 0.042159, 0.277437, -0.406767, 0.000000, 0.139348, 0.027642, -0.055284, 0.000125, 0.000043, 0.022273, -0.044546, 0.000000, 0.002432, 0.148394
2061, 0.000000, 0.042162, 0.277456, -0.406793, 0.000000, 0.139359, 0.027645, -0.055290, 0.000125, 0.000043, 0.022277, -0.044555, 0.000000, 0.002431, 0.148459
2062, 0.000000, 0.042167, 0.277474, -0.406819, 0.000000, 0.139369, 0.027648, -0.055296, 0.000125, 0.000043, 0.022282, -0.044563, 0.000000, 0.002430, 0.148527
2063, 0.000000, 0.042172, 0.277492, -0.406845, 0.000000, 0.139379, 0.027651, -0.055301, 0.000125, 0.000043, 0.022286, -0.044572, 0.000000, 0.002429, 0.148598
2064, 0.000000, 0.042177, 0.277510, -0.406871, 0.000000, 0.139388, 0.027653, -0.055307, 0.000125, 0.000043, 0.022290, -0.044580, 0.000000, 0.002429, 0.148672
2065, 0.000000, 0.042183, 0.277527, -0.406897, 0.000000, 0.139397, 0.027656, -0.055312, 0.000125, 0.000043, 0.022294, -0.044589, 0.000000, 0.002429, 0.148748
2066, 0.000000, 0.042190, 0.277544, -0.406922, 0.000000, 0.139405, 0.027659, -0.055317, 0.000125, 0.000043, 0.022298, -0.044597, 0.000000, 0.002429, 0.148826
2067, 0.000000, 0.042197, 0.277561, -0.406947, 0.000000, 0.139413, 0.027661, -0.055322, 0.000125, 0.000043, 0.022302, -0.044605, 0.000000, 0.002430, 0.148909
2068, 0.000000, 0.042205, 0.277577, -0.406972, 0.000000, 0.139421, 0.027664, -0.055327, 0.000125, 0.000043, 0.022307, -0.044613, 0.000000, 0.002430, 0.148998
