TIME_STEP, acou_kinetic, dipo_kinetic, short_range, long_range, dipole_E_field, unharmonic, homo_strain, homo_coupling, homo_strain_int, homo_coupling_i, inho_strain, inho_coupling, inho_modulation, total_energy, H_Nose_Poincare
10137, 0.000000, 0.135313, 0.133775, -0.162812, 0.000000, 0.111669, 0.016594, -0.033189, 0.000117, 0.000029, 0.014211, -0.028421, 0.000000, 0.187287, 0.089567
10138, 0.000000, 0.135240, 0.133770, -0.162806, 0.000000, 0.111693, 0.016594, -0.033188, 0.000117, 0.000029, 0.014209, -0.028418, 0.000000, 0.187240, 0.089518
10139, 0.000000, 0.135206, 0.133764, -0.162802, 0.000000, 0.111691, 0.016593, -0.033187, 0.000117, 0.000029, 0.014205, -0.028411, 0.000000, 0.187206, 0.089476
10140, 0.000000, 0.135228, 0.133757, -0.162798, 0.000000, 0.111652, 0.016592, -0.033185, 0.000117, 0.000029, 0.014200, -0.028400, 0.000000, 0.187193, 0.089451
10141, 0.000000, 0.135302, 0.133750, -0.162795, 0.000000, 0.111583, 0.016591, -0.033182, 0.000117, 0.000029, 0.014193, -0.028385, 0.000000, 0.187203, 0.089447
10142, 0.000000, 0.135409, 0.133742, -0.162792, 0.000000, 0.111498, 0.016589, -0.033178, 0.000117, 0.000029, 0.014184, -0.028369, 0.000000, 0.187230, 0.089457
10143, 0.000000, 0.135526, 0.133734, -0.162790, 0.000000, 0.111410, 0.016587, -0.033174, 0.000117, 0.000029, 0.014176, -0.028352, 0.000000, 0.187263, 0.089469
10144, 0.000000, 0.135637, 0.133725, -0.162789, 0.000000, 0.111328, 0.016585, -0.033170, 0.000117, 0.000029, 0.014168, -0.028335, 0.000000, 0.187295, 0.089472
10145, 0.000000, 0.135733, 0.133717, -0.162788, 0.000000, 0.111256, 0.016583, -0.033166, 0.000117, 0.000029, 0.014160, -0.028320, 0.000000, 0.187322, 0.089462
10146, 0.000000, 0.135814, 0.133708, -0.162788, 0.000000, 0.111195, 0.016580, -0.033161, 0.000117, 0.000029, 0.014153, -0.028306, 0.000000, 0.187343, 0.089443
10147, 0.000000, 0.135889, 0.133700, -0.162788, 0.000000, 0.111144, 0.016578, -0.033156, 0.000117, 0.000029, 0.014147, -0.028294, 0.000000, 0.187367, 0.089425
10148, 0.000000, 0.135966, 0.133693, -0.162788, 0.000000, 0.111103, 0.016576, -0.033152, 0.000117, 0.000029, 0.014142, -0.028284, 0.000000, 0.187402, 0.089422
10149, 0.000000, 0.136051, 0.133685, -0.162790, 0.000000, 0.111072, 0.016574, -0.033148, 0.000117, 0.000029, 0.014138, -0.028277, 0.000000, 0.187452, 0.089441
10150, 0.000000, 0.136145, 0.133679, -0.162792, 0.000000, 0.111047, 0.016572, -0.033144, 0.000117, 0.000029, 0.014135, -0.028271, 0.000000, 0.187518, 0.089482
10151, 0.000000, 0.136244, 0.133674, -0.162796, 0.000000, 0.111024, 0.016570, -0.033140, 0.000117, 0.000029, 0.014134, -0.028267, 0.000000, 0.187589, 0.089534
10152, 0.000000, 0.136341, 0.133670, -0.162800, 0.000000, 0.111003, 0.016569, -0.033137, 0.000117, 0.000029, 0.014133, -0.028265, 0.000000, 0.187659, 0.089588
10153, 0.000000, 0.136425, 0.133667, -0.162806, 0.000000, 0.110990, 0.016567, -0.033135, 0.000117, 0.000029, 0.014133, -0.028265, 0.000000, 0.187723, 0.089639
10154, 0.000000, 0.136492, 0.133665, -0.162812, 0.000000, 0.110987, 0.016566, -0.033132, 0.000117, 0.000029, 0.014134, -0.028268, 0.000000, 0.187779, 0.089687
10155, 0.000000, 0.136543, 0.133664, -0.162818, 0.000000, 0.110993, 0.016565, -0.033131, 0.000117, 0.000029, 0.014136, -0.028271, 0.000000, 0.187827, 0.089729
10156, 0.000000, 0.136578, 0.133664, -0.162824, 0.000000, 0.111005, 0.016565, -0.033130, 0.000117, 0.000029, 0.014138, -0.028277, 0.000000, 0.187865, 0.089766
10157, 0.000000, 0.136599, 0.133665, -0.162831, 0.000000, 0.111022, 0.016565, -0.033129, 0.000117, 0.000029, 0.014142, -0.028284, 0.000000, 0.187895, 0.089799
10158, 0.000000, 0.136605, 0.133668, -0.162838, 0.000000, 0.111049, 0.016565, -0.033129, 0.000117, 0.000029, 0.014147, -0.028293, 0.000000, 0.187919, 0.089832
10159, 0.000000, 0.136592, 0.133671, -0.162844, 0.000000, 0.111087, 0.016565, -0.033130, 0.000117, 0.000029, 0.014152, -0.028304, 0.000000, 0.187935, 0.089862
10160, 0.000000, 0.136557, 0.133676, -0.162851, 0.000000, 0.111139, 0.016565, -0.033131, 0.000117, 0.000029, 0.014159, -0.028318, 0.000000, 0.187943, 0.089888
10161, 0.000000, 0.136503, 0.133681, -0.162858, 0.000000, 0.111202, 0.016566, -0.033132, 0.000117, 0.000029, 0.014167, -0.028334, 0.000000, 0.187941, 0.089908
10162, 0.000000, 0.136436, 0.133686, -0.162863, 0.000000, 0.111271, 0.016567, -0.033134, 0.000117, 0.000029, 0.014176, -0.028351, 0.000000, 0.187933, 0.089925
10163, 0.000000, 0.136368, 0.133692, -0.162869, 0.000000, 0.111341, 0.016568, -0.033135, 0.000117, 0.000029, 0.014185, -0.028370, 0.000000, 0.187926, 0.089947
10164, 0.000000, 0.136309, 0.133698, -0.162874, 0.000000, 0.111407, 0.016569, -0.033137, 0.000117, 0.000029, 0.014194, -0.028388, 0.000000, 0.187924, 0.089981
10165, 0.000000, 0.136267, 0.133703, -0.162878, 0.000000, 0.111463, 0.016569, -0.033139, 0.000117, 0.000029, 0.014203, -0.028405, 0.000000, 0.187929, 0.090028
10166, 0.000000, 0.136240, 0.133708, -0.162881, 0.000000, 0.111503, 0.016570, -0.033140, 0.000117, 0.000029, 0.014210, -0.028421, 0.000000, 0.187935, 0.090077
10167, 0.000000, 0.136218, 0.133712, -0.162884, 0.000000, 0.111526, 0.016571, -0.033141, 0.000117, 0.000029, 0.014216, -0.028433, 0.000000, 0.187932, 0.090114
10168, 0.000000, 0.136191, 0.133715, -0.162885, 0.000000, 0.111534, 0.016571, -0.033142, 0.000117, 0.000029, 0.014221, -0.028442, 0.000000, 0.187909, 0.090125
10169, 0.000000, 0.136152, 0.133717, -0.162886, 0.000000, 0.111534, 0.016571, -0.033143, 0.000117, 0.000029, 0.014225, -0.028450, 0.000000, 0.187868, 0.090111
10170, 0.000000, 0.136099, 0.133719, -0.162885, 0.000000, 0.111536, 0.016572, -0.033143, 0.000117, 0.000029, 0.014228, -0.028455, 0.000000, 0.187816, 0.090082
10171, 0.000000, 0.136032, 0.133719, -0.162883, 0.000000, 0.111549, 0.016572, -0.033143, 0.000117, 0.000029, 0.014230, -0.028459, 0.000000, 0.187763, 0.090050
10172, 0.000000, 0.135956, 0.133719, -0.162880, 0.000000, 0.111574, 0.016571, -0.033143, 0.000117, 0.000029, 0.014231, -0.028463, 0.000000, 0.187713, 0.090021
10173, 0.000000, 0.135877, 0.133718, -0.162875, 0.000000, 0.111607, 0.016571, -0.033142, 0.000117, 0.000029, 0.014233, -0.028465, 0.000000, 0.187670, 0.089998
10174, 0.000000, 0.135807, 0.133716, -0.162870, 0.000000, 0.111639, 0.016570, -0.033141, 0.000117, 0.000029, 0.014233, -0.028466, 0.000000, 0.187635, 0.089982
10175, 0.000000, 0.135756, 0.133713, -0.162864, 0.000000, 0.111659, 0.016570, -0.033139, 0.000117, 0.000029, 0.014232, -0.028465, 0.000000, 0.187608, 0.089974
10176, 0.000000, 0.135729, 0.133709, -0.162857, 0.000000, 0.111663, 0.016568, -0.033137, 0.000117, 0.000029, 0.014231, -0.028462, 0.000000, 0.187592, 0.089975
10177, 0.000000, 0.135732, 0.133705, -0.162849, 0.000000, 0.111646, 0.016567, -0.033134, 0.000117, 0.000029, 0.014228, -0.028456, 0.000000, 0.187586, 0.089983
10178, 0.000000, 0.135764, 0.133699, -0.162840, 0.000000, 0.111607, 0.016565, -0.033130, 0.000117, 0.000029, 0.014224, -0.028449, 0.000000, 0.187587, 0.089995
10179, 0.000000, 0.135821, 0.133692, -0.162830, 0.000000, 0.111545, 0.016563, -0.033126, 0.000117, 0.000029, 0.014220, -0.028439, 0.000000, 0.187592, 0.090008
10180, 0.000000, 0.135896, 0.133685, -0.162820, 0.000000, 0.111465, 0.016561, -0.033122, 0.000117, 0.000029, 0.014214, -0.028428, 0.000000, 0.187597, 0.090016
10181, 0.000000, 0.135983, 0.133676, -0.162809, 0.000000, 0.111372, 0.016559, -0.033117, 0.000117, 0.000029, 0.014208, -0.028416, 0.000000, 0.187602, 0.090021
10182, 0.000000, 0.136073, 0.133668, -0.162798, 0.000000, 0.111275, 0.016556, -0.033112, 0.000117, 0.000029, 0.014202, -0.028403, 0.000000, 0.187607, 0.090023
10183, 0.000000, 0.136160, 0.133659, -0.162786, 0.000000, 0.111179, 0.016554, -0.033107, 0.000117, 0.000029, 0.014195, -0.028390, 0.000000, 0.187609, 0.090021
10184, 0.000000, 0.136233, 0.133650, -0.162774, 0.000000, 0.111090, 0.016551, -0.033103, 0.000117, 0.000029, 0.014189, -0.028377, 0.000000, 0.187606, 0.090012
10185, 0.000000, 0.136288, 0.133641, -0.162761, 0.000000, 0.111013, 0.016549, -0.033099, 0.000117, 0.000029, 0.014182, -0.028365, 0.000000, 0.187596, 0.089996
10186, 0.000000, 0.136320, 0.133632, -0.162748, 0.000000, 0.110957, 0.016547, -0.033095, 0.000117, 0.000029, 0.014177, -0.028354, 0.000000, 0.187583, 0.089978
10187, 0.000000, 0.136327, 0.133623, -0.162735, 0.000000, 0.110930, 0.016546, -0.033091, 0.000117, 0.000029, 0.014172, -0.028345, 0.000000, 0.187574, 0.089969
10188, 0.000000, 0.136318, 0.133615, -0.162722, 0.000000, 0.110932, 0.016544, -0.033089, 0.000117, 0.000029, 0.014169, -0.028338, 0.000000, 0.187576, 0.089980
10189, 0.000000, 0.136306, 0.133606, -0.162708, 0.000000, 0.110953, 0.016543, -0.033087, 0.000117, 0.000029, 0.014167, -0.028334, 0.000000, 0.187593, 0.090013
10190, 0.000000, 0.136297, 0.133598, -0.162695, 0.000000, 0.110981, 0.016542, -0.033085, 0.000117, 0.000029, 0.014166, -0.028333, 0.000000, 0.187619, 0.090062
10191, 0.000000, 0.136292, 0.133590, -0.162683, 0.000000, 0.111014, 0.016542, -0.033084, 0.000117, 0.000029, 0.014167, -0.028334, 0.000000, 0.187650, 0.090121
10192, 0.000000, 0.136284, 0.133582, -0.162671, 0.000000, 0.111053, 0.016541, -0.033083, 0.000117, 0.000029, 0.014169, -0.028338, 0.000000, 0.187684, 0.090186
10193, 0.000000, 0.136269, 0.133575, -0.162661, 0.000000, 0.111103, 0.016541, -0.033082, 0.000117, 0.000029, 0.014172, -0.028344, 0.000000, 0.187720, 0.090256
10194, 0.000000, 0.136251, 0.133569, -0.162651, 0.000000, 0.111156, 0.016541, -0.033082, 0.000117, 0.000029, 0.014176, -0.028351, 0.000000, 0.187754, 0.090324
10195, 0.000000, 0.136234, 0.133562, -0.162643, 0.000000, 0.111202, 0.016541, -0.033082, 0.000117, 0.000029, 0.014180, -0.028359, 0.000000, 0.187781, 0.090383
10196, 0.000000, 0.136222, 0.133557, -0.162637, 0.000000, 0.111235, 0.016541, -0.033082, 0.000117, 0.000029, 0.014184, -0.028367, 0.000000, 0.187799, 0.090428
10197, 0.000000, 0.136210, 0.133551, -0.162632, 0.000000, 0.111258, 0.016541, -0.033081, 0.000117, 0.000029, 0.014187, -0.028374, 0.000000, 0.187806, 0.090459
10198, 0.000000, 0.136197, 0.133546, -0.162628, 0.000000, 0.111270, 0.016540, -0.033081, 0.000117, 0.000029, 0.014190, -0.028379, 0.000000, 0.187802, 0.090474
10199, 0.000000, 0.136188, 0.133541, -0.162626, 0.000000, 0.111268, 0.016540, -0.033080, 0.000117, 0.000029, 0.014191, -0.028383, 0.000000, 0.187786, 0.090471
10200, 0.000000, 0.136187, 0.133536, -0.162625, 0.000000, 0.111245, 0.016540, -0.033080, 0.000117, 0.000029, 0.014192, -0.028385, 0.000000, 0.187758, 0.090450
10201, 0.000000, 0.136195, 0.133532, -0.162626, 0.000000, 0.111205, 0.016540, -0.033079, 0.000117, 0.000029, 0.014193, -0.028385, 0.000000, 0.187720, 0.090415
10202, 0.000000, 0.136209, 0.133529, -0.162628, 0.000000, 0.111155, 0.016539, -0.033078, 0.000117, 0.000029, 0.014193, -0.028386, 0.000000, 0.187678, 0.090374
10203, 0.000000, 0.136228, 0.133526, -0.162631, 0.000000, 0.111106, 0.016539, -0.033078, 0.000117, 0.000029, 0.014194, -0.028388, 0.000000, 0.187642, 0.090340
10204, 0.000000, 0.136247, 0.133523, -0.162634, 0.000000, 0.111073, 0.016539, -0.033077, 0.000117, 0.000029, 0.014196, -0.028391, 0.000000, 0.187621, 0.090327
10205, 0.000000, 0.136258, 0.133522, -0.162639, 0.000000, 0.111068, 0.016539, -0.033077, 0.000117, 0.000029, 0.014199, -0.028397, 0.000000, 0.187618, 0.090341
10206, 0.000000, 0.136254, 0.133520, -0.162643, 0.000000, 0.111092, 0.016539, -0.033078, 0.000117, 0.000029, 0.014203, -0.028406, 0.000000, 0.187628, 0.090372
10207, 0.000000, 0.136234, 0.133520, -0.162648, 0.000000, 0.111134, 0.016539, -0.033078, 0.000117, 0.000029, 0.014208, -0.028416, 0.000000, 0.187639, 0.090405
10208, 0.000000, 0.136202, 0.133520, -0.162653, 0.000000, 0.111180, 0.016539, -0.033079, 0.000117, 0.000029, 0.014213, -0.028426, 0.000000, 0.187642, 0.090427
10209, 0.000000, 0.136165, 0.133520, -0.162658, 0.000000, 0.111221, 0.016540, -0.033079, 0.000117, 0.000029, 0.014218, -0.028436, 0.000000, 0.187636, 0.090438
10210, 0.000000, 0.136128, 0.133520, -0.162663, 0.000000, 0.111259, 0.016540, -0.033080, 0.000117, 0.000029, 0.014223, -0.028445, 0.000000, 0.187628, 0.090444
10211, 0.000000, 0.136097, 0.133521, -0.162668, 0.000000, 0.111295, 0.016540, -0.033081, 0.000117, 0.000029, 0.014227, -0.028454, 0.000000, 0.187624, 0.090453
10212, 0.000000, 0.136077, 0.133523, -0.162673, 0.000000, 0.111323, 0.016541, -0.033082, 0.000117, 0.000029, 0.014230, -0.028460, 0.000000, 0.187625, 0.090467
10213, 0.000000, 0.136074, 0.133524, -0.162678, 0.000000, 0.111332, 0.016541, -0.033082, 0.000117, 0.000029, 0.014232, -0.028465, 0.000000, 0.187625, 0.090478
10214, 0.000000, 0.136083, 0.133527, -0.162683, 0.000000, 0.111321, 0.016541, -0.033083, 0.000117, 0.000029, 0.014234, -0.028468, 0.000000, 0.187619, 0.090476
10215, 0.000000, 0.136093, 0.133529, -0.162688, 0.000000, 0.111300, 0.016542, -0.033083, 0.000117, 0.000029, 0.014235, -0.028470, 0.000000, 0.187603, 0.090460
10216, 0.000000, 0.136098, 0.133532, -0.162693, 0.000000, 0.111276, 0.016542, -0.033084, 0.000117, 0.000029, 0.014235, -0.028471, 0.000000, 0.187582, 0.090433
10217, 0.000000, 0.136103, 0.133536, -0.162699, 0.000000, 0.111255, 0.016542, -0.033084, 0.000117, 0.000029, 0.014236, -0.028471, 0.000000, 0.187563, 0.090408
10218, 0.000000, 0.136114, 0.133540, -0.162705, 0.000000, 0.111241, 0.016542, -0.033085, 0.000117, 0.000029, 0.014236, -0.028473, 0.000000, 0.187557, 0.090397
10219, 0.000000, 0.136127, 0.133545, -0.162712, 0.000000, 0.111239, 0.016543, -0.033085, 0.000117, 0.000029, 0.014238, -0.028476, 0.000000, 0.187564, 0.090405
10220, 0.000000, 0.136133, 0.133551, -0.162719, 0.000000, 0.111251, 0.016543, -0.033086, 0.000117, 0.000029, 0.014240, -0.028479, 0.000000, 0.187579, 0.090421
10221, 0.000000, 0.136126, 0.133557, -0.162727, 0.000000, 0.111278, 0.016544, -0.033087, 0.000117, 0.000029, 0.014242, -0.028485, 0.000000, 0.187594, 0.090436
10222, 0.000000, 0.136106, 0.133564, -0.162735, 0.000000, 0.111316, 0.016544, -0.033089, 0.000117, 0.000029, 0.014245, -0.028491, 0.000000, 0.187607, 0.090447
10223, 0.000000, 0.136085, 0.133571, -0.162743, 0.000000, 0.111360, 0.016545, -0.033090, 0.000117, 0.000029, 0.014248, -0.028497, 0.000000, 0.187626, 0.090463
10224, 0.000000, 0.136082, 0.133579, -0.162751, 0.000000, 0.111397, 0.016546, -0.033091, 0.000117, 0.000029, 0.014251, -0.028503, 0.000000, 0.187655, 0.090492
10225, 0.000000, 0.136112, 0.133586, -0.162759, 0.000000, 0.111414, 0.016546, -0.033092, 0.000117, 0.000029, 0.014253, -0.028507, 0.000000, 0.187700, 0.090539
10226, 0.000000, 0.136178, 0.133593, -0.162766, 0.000000, 0.111409, 0.016547, -0.033093, 0.000117, 0.000029, 0.014255, -0.028509, 0.000000, 0.187759, 0.090603
10227, 0.000000, 0.136263, 0.133600, -0.162772, 0.000000, 0.111394, 0.016547, -0.033094, 0.000117, 0.000029, 0.014255, -0.028511, 0.000000, 0.187829, 0.090681
10228, 0.000000, 0.136344, 0.133608, -0.162778, 0.000000, 0.111386, 0.016548, -0.033095, 0.000117, 0.000029, 0.014256, -0.028512, 0.000000, 0.187902, 0.090760
10229, 0.000000, 0.136397, 0.133615, -0.162783, 0.000000, 0.111393, 0.016548, -0.033096, 0.000117, 0.000029, 0.014258, -0.028515, 0.000000, 0.187963, 0.090825
10230, 0.000000, 0.136415, 0.133622, -0.162786, 0.000000, 0.111416, 0.016549, -0.033098, 0.000117, 0.000029, 0.014259, -0.028519, 0.000000, 0.188004, 0.090862
10231, 0.000000, 0.136399, 0.133629, -0.162789, 0.000000, 0.111450, 0.016549, -0.033099, 0.000117, 0.000029, 0.014262, -0.028523, 0.000000, 0.188024, 0.090869
10232, 0.000000, 0.136365, 0.133636, -0.162791, 0.000000, 0.111486, 0.016550, -0.033100, 0.000117, 0.000029, 0.014264, -0.028528, 0.000000, 0.188028, 0.090855
10233, 0.000000, 0.136330, 0.133643, -0.162792, 0.000000, 0.111520, 0.016550, -0.033101, 0.000117, 0.000029, 0.014267, -0.028533, 0.000000, 0.188030, 0.090837
10234, 0.000000, 0.136309, 0.133649, -0.162792, 0.000000, 0.111542, 0.016551, -0.033101, 0.000117, 0.000029, 0.014268, -0.028537, 0.000000, 0.188036, 0.090824
10235, 0.000000, 0.136316, 0.133655, -0.162790, 0.000000, 0.111546, 0.016551, -0.033102, 0.000117, 0.000029, 0.014270, -0.028539, 0.000000, 0.188052, 0.090824
10236, 0.000000, 0.136351, 0.133660, -0.162787, 0.000000, 0.111532, 0.016551, -0.033102, 0.000117, 0.000029, 0.014270, -0.028541, 0.000000, 0.188081, 0.090840
10237, 0.000000, 0.136405, 0.133665, -0.162783, 0.000000, 0.111510, 0.016551, -0.033103, 0.000117, 0.000029, 0.014271, -0.028541, 0.000000, 0.188121, 0.090870
10238, 0.000000, 0.136457, 0.133668, -0.162777, 0.000000, 0.111495, 0.016551, -0.033103, 0.000117, 0.000029, 0.014271, -0.028542, 0.000000, 0.188167, 0.090909
10239, 0.000000, 0.136491, 0.133671, -0.162771, 0.000000, 0.111497, 0.016551, -0.033103, 0.000117, 0.000029, 0.014271, -0.028542, 0.000000, 0.188212, 0.090947
10240, 0.000000, 0.136507, 0.133673, -0.162763, 0.000000, 0.111511, 0.016551, -0.033103, 0.000117, 0.000029, 0.014272, -0.028543, 0.000000, 0.188252, 0.090978
10241, 0.000000, 0.136515, 0.133675, -0.162755, 0.000000, 0.111526, 0.016551, -0.033103, 0.000117, 0.000029, 0.014271, -0.028543, 0.000000, 0.188284, 0.091000
10242, 0.000000, 0.136529, 0.133675, -0.162746, 0.000000, 0.111528, 0.016551, -0.033102, 0.000117, 0.000029, 0.014270, -0.028541, 0.000000, 0.188311, 0.091015
10243, 0.000000, 0.136559, 0.133674, -0.162735, 0.000000, 0.111507, 0.016551, -0.033102, 0.000117, 0.000029, 0.014268, -0.028535, 0.000000, 0.188333, 0.091024
10244, 0.000000, 0.136606, 0.133673, -0.162725, 0.000000, 0.111462, 0.016551, -0.033101, 0.000117, 0.000029, 0.014263, -0.028527, 0.000000, 0.188349, 0.091026
10245, 0.000000, 0.136662, 0.133671, -0.162713, 0.000000, 0.111398, 0.016550, -0.033100, 0.000117, 0.000029, 0.014258, -0.028516, 0.000000, 0.188356, 0.091018
10246, 0.000000, 0.136715, 0.133669, -0.162702, 0.000000, 0.111327, 0.016550, -0.033100, 0.000117, 0.000029, 0.014252, -0.028504, 0.000000, 0.188354, 0.090999
10247, 0.000000, 0.136755, 0.133666, -0.162690, 0.000000, 0.111263, 0.016550, -0.033099, 0.000117, 0.000029, 0.014246, -0.028491, 0.000000, 0.188345, 0.090975
10248, 0.000000, 0.136773, 0.133663, -0.162678, 0.000000, 0.111221, 0.016550, -0.033099, 0.000117, 0.000029, 0.014240, -0.028481, 0.000000, 0.188337, 0.090957
10249, 0.000000, 0.136770, 0.133661, -0.162666, 0.000000, 0.111210, 0.016550, -0.033099, 0.000117, 0.000029, 0.014237, -0.028473, 0.000000, 0.188335, 0.090953
10250, 0.000000, 0.136748, 0.133659, -0.162654, 0.000000, 0.111228, 0.016550, -0.033100, 0.000117, 0.000029, 0.014234, -0.028468, 0.000000, 0.188343, 0.090966
10251, 0.000000, 0.136717, 0.133657, -0.162643, 0.000000, 0.111260, 0.016550, -0.033101, 0.000117, 0.000029, 0.014232, -0.028464, 0.000000, 0.188355, 0.090990
10252, 0.000000, 0.136688, 0.133655, -0.162633, 0.000000, 0.111290, 0.016551, -0.033102, 0.000117, 0.000029, 0.014231, -0.028463, 0.000000, 0.188365, 0.091014
10253, 0.000000, 0.136663, 0.133654, -0.162623, 0.000000, 0.111310, 0.016551, -0.033103, 0.000117, 0.000029, 0.014231, -0.028462, 0.000000, 0.188369, 0.091033
10254, 0.000000, 0.136637, 0.133654, -0.162615, 0.000000, 0.111329, 0.016552, -0.033104, 0.000117, 0.000029, 0.014231, -0.028462, 0.000000, 0.188368, 0.091049
10255, 0.000000, 0.136601, 0.133654, -0.162608, 0.000000, 0.111358, 0.016553, -0.033106, 0.000117, 0.000029, 0.014232, -0.028463, 0.000000, 0.188366, 0.091066
10256, 0.000000, 0.136552, 0.133655, -0.162603, 0.000000, 0.111400, 0.016554, -0.033107, 0.000117, 0.000029, 0.014233, -0.028467, 0.000000, 0.188362, 0.091082
10257, 0.000000, 0.136493, 0.133656, -0.162599, 0.000000, 0.111446, 0.016554, -0.033109, 0.000117, 0.000029, 0.014235, -0.028471, 0.000000, 0.188352, 0.091089
10258, 0.000000, 0.136432, 0.133657, -0.162596, 0.000000, 0.111488, 0.016555, -0.033110, 0.000117, 0.000029, 0.014237, -0.028475, 0.000000, 0.188335, 0.091086
10259, 0.000000, 0.136378, 0.133659, -0.162594, 0.000000, 0.111518, 0.016556, -0.033111, 0.000117, 0.000029, 0.014239, -0.028477, 0.000000, 0.188313, 0.091077
10260, 0.000000, 0.136340, 0.133661, -0.162594, 0.000000, 0.111535, 0.016556, -0.033112, 0.000117, 0.000029, 0.014239, -0.028478, 0.000000, 0.188293, 0.091068
10261, 0.000000, 0.136323, 0.133664, -0.162595, 0.000000, 0.111535, 0.016556, -0.033113, 0.000117, 0.000029, 0.014238, -0.028476, 0.000000, 0.188279, 0.091065
10262, 0.000000, 0.136327, 0.133666, -0.162598, 0.000000, 0.111523, 0.016556, -0.033113, 0.000117, 0.000029, 0.014236, -0.028472, 0.000000, 0.188272, 0.091069
10263, 0.000000, 0.136344, 0.133669, -0.162601, 0.000000, 0.111504, 0.016556, -0.033113, 0.000117, 0.000029, 0.014233, -0.028466, 0.000000, 0.188273, 0.091081
10264, 0.000000, 0.136373, 0.133671, -0.162606, 0.000000, 0.111481, 0.016556, -0.033113, 0.000117, 0.000029, 0.014229, -0.028459, 0.000000, 0.188280, 0.091100
10265, 0.000000, 0.136412, 0.133674, -0.162612, 0.000000, 0.111451, 0.016556, -0.033112, 0.000117, 0.000029, 0.014225, -0.028450, 0.000000, 0.188291, 0.091121
10266, 0.000000, 0.136464, 0.133677, -0.162618, 0.000000, 0.111410, 0.016556, -0.033112, 0.000117, 0.000029, 0.014220, -0.028440, 0.000000, 0.188303, 0.091143
10267, 0.000000, 0.136524, 0.133679, -0.162626, 0.000000, 0.111365, 0.016556, -0.033111, 0.000117, 0.000029, 0.014215, -0.028429, 0.000000, 0.188318, 0.091168
10268, 0.000000, 0.136583, 0.133682, -0.162634, 0.000000, 0.111322, 0.016555, -0.033111, 0.000117, 0.000029, 0.014209, -0.028419, 0.000000, 0.188334, 0.091196
10269, 0.000000, 0.136633, 0.133684, -0.162643, 0.000000, 0.111290, 0.016555, -0.033110, 0.000117, 0.000029, 0.014205, -0.028410, 0.000000, 0.188350, 0.091224
10270, 0.000000, 0.136668, 0.133686, -0.162652, 0.000000, 0.111273, 0.016555, -0.033110, 0.000117, 0.000029, 0.014201, -0.028403, 0.000000, 0.188365, 0.091251
10271, 0.000000, 0.136686, 0.133688, -0.162661, 0.000000, 0.111271, 0.016555, -0.033109, 0.000117, 0.000029, 0.014200, -0.028399, 0.000000, 0.188376, 0.091275
10272, 0.000000, 0.136692, 0.133690, -0.162670, 0.000000, 0.111281, 0.016555, -0.033109, 0.000117, 0.000029, 0.014199, -0.028398, 0.000000, 0.188386, 0.091299
10273, 0.000000, 0.136695, 0.133692, -0.162679, 0.000000, 0.111298, 0.016555, -0.033109, 0.000117, 0.000029, 0.014200, -0.028400, 0.000000, 0.188397, 0.091328
10274, 0.000000, 0.136702, 0.133693, -0.162688, 0.000000, 0.111320, 0.016555, -0.033109, 0.000117, 0.000029, 0.014202, -0.028404, 0.000000, 0.188417, 0.091370
10275, 0.000000, 0.136715, 0.133694, -0.162697, 0.000000, 0.111347, 0.016555, -0.033110, 0.000117, 0.000029, 0.014205, -0.028409, 0.000000, 0.188446, 0.091427
10276, 0.000000, 0.136727, 0.133694, -0.162704, 0.000000, 0.111380, 0.016555, -0.033110, 0.000117, 0.000029, 0.014208, -0.028415, 0.000000, 0.188481, 0.091494
10277, 0.000000, 0.136740, 0.133693, -0.162711, 0.000000, 0.111410, 0.016555, -0.033110, 0.000117, 0.000029, 0.014211, -0.028421, 0.000000, 0.188514, 0.091559
10278, 0.000000, 0.136760, 0.133692, -0.162716, 0.000000, 0.111418, 0.016555, -0.033110, 0.000117, 0.000029, 0.014213, -0.028426, 0.000000, 0.188531, 0.091605
10279, 0.000000, 0.136790, 0.133689, -0.162720, 0.000000, 0.111390, 0.016555, -0.033111, 0.000117, 0.000029, 0.014214, -0.028428, 0.000000, 0.188525, 0.091620
10280, 0.000000, 0.136827, 0.133685, -0.162722, 0.000000, 0.111330, 0.016555, -0.033111, 0.000117, 0.000029, 0.014215, -0.028429, 0.000000, 0.188497, 0.091605
10281, 0.000000, 0.136861, 0.133679, -0.162722, 0.000000, 0.111259, 0.016555, -0.033111, 0.000117, 0.000029, 0.014215, -0.028430, 0.000000, 0.188454, 0.091573
10282, 0.000000, 0.136876, 0.133673, -0.162720, 0.000000, 0.111204, 0.016556, -0.033111, 0.000117, 0.000029, 0.014216, -0.028432, 0.000000, 0.188408, 0.091542
10283, 0.000000, 0.136859, 0.133666, -0.162715, 0.000000, 0.111189, 0.016556, -0.033112, 0.000117, 0.000029, 0.014219, -0.028438, 0.000000, 0.188370, 0.091523
10284, 0.000000, 0.136806, 0.133659, -0.162710, 0.000000, 0.111220, 0.016557, -0.033113, 0.000117, 0.000029, 0.014224, -0.028448, 0.000000, 0.188341, 0.091522
10285, 0.000000, 0.136726, 0.133651, -0.162702, 0.000000, 0.111287, 0.016558, -0.033115, 0.000117, 0.000029, 0.014230, -0.028461, 0.000000, 0.188320, 0.091535
